"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/mse_loss__MAX"
"2459","22.41700553894043","22.41700553894043","22.41700553894043","7.261250972747803","7.261250972747803","7.261250972747803","0.6141718626022339","0.6141718626022339","0.6141718626022339","27.819435119628906","27.819435119628906","27.819435119628906","9.629233360290527","9.629233360290527","9.629233360290527","0.6472845077514648","0.6472845077514648","0.6472845077514648"
"2489","33.32783126831055","33.32783126831055","33.32783126831055","9.671368598937988","9.671368598937988","9.671368598937988","0.7355374097824097","0.7355374097824097","0.7355374097824097","39.672122955322266","39.672122955322266","39.672122955322266","10.62568473815918","10.62568473815918","10.62568473815918","0.8172065019607544","0.8172065019607544","0.8172065019607544"
"2519","26.73540496826172","26.73540496826172","26.73540496826172","7.461485385894775","7.461485385894775","7.461485385894775","0.7374308705329895","0.7374308705329895","0.7374308705329895","31.359201431274414","31.359201431274414","31.359201431274414","8.241186141967773","8.241186141967773","8.241186141967773","0.7814419865608215","0.7814419865608215","0.7814419865608215"
"2549","30.54788589477539","30.54788589477539","30.54788589477539","9.42757797241211","9.42757797241211","9.42757797241211","0.6642807722091675","0.6642807722091675","0.6642807722091675","38.26276397705078","38.26276397705078","38.26276397705078","10.522199630737305","10.522199630737305","10.522199630737305","0.6995605230331421","0.6995605230331421","0.6995605230331421"
"2579","19.52004623413086","19.52004623413086","19.52004623413086","10.080047607421875","10.080047607421875","10.080047607421875","0.6296637058258057","0.6296637058258057","0.6296637058258057","23.871095657348633","23.871095657348633","23.871095657348633","8.557954788208008","8.557954788208008","8.557954788208008","0.6798110008239746","0.6798110008239746","0.6798110008239746"
"2609","21.18640899658203","21.18640899658203","21.18640899658203","6.3503098487854","6.3503098487854","6.3503098487854","0.5903903245925903","0.5903903245925903","0.5903903245925903","26.409496307373047","26.409496307373047","26.409496307373047","7.044838905334473","7.044838905334473","7.044838905334473","0.6226866841316223","0.6226866841316223","0.6226866841316223"
"2639","15.266462326049805","15.266462326049805","15.266462326049805","5.104351997375488","5.104351997375488","5.104351997375488","0.6573700308799744","0.6573700308799744","0.6573700308799744","18.78565788269043","18.78565788269043","18.78565788269043","5.6804962158203125","5.6804962158203125","5.6804962158203125","0.7323382496833801","0.7323382496833801","0.7323382496833801"
"2669","20.02166748046875","20.02166748046875","20.02166748046875","6.495115756988525","6.495115756988525","6.495115756988525","0.5961021184921265","0.5961021184921265","0.5961021184921265","26.227020263671875","26.227020263671875","26.227020263671875","7.019340515136719","7.019340515136719","7.019340515136719","0.6717973351478577","0.6717973351478577","0.6717973351478577"
"2699","25.125553131103516","25.125553131103516","25.125553131103516","7.624672889709473","7.624672889709473","7.624672889709473","0.5704553127288818","0.5704553127288818","0.5704553127288818","30.78091812133789","30.78091812133789","30.78091812133789","8.353334426879883","8.353334426879883","8.353334426879883","0.6397644877433777","0.6397644877433777","0.6397644877433777"
"2729","30.715604782104492","30.715604782104492","30.715604782104492","7.350080490112305","7.350080490112305","7.350080490112305","0.5018788576126099","0.5018788576126099","0.5018788576126099","36.87886428833008","36.87886428833008","36.87886428833008","8.194113731384277","8.194113731384277","8.194113731384277","0.5509958267211914","0.5509958267211914","0.5509958267211914"
"2759","12.964884757995605","12.964884757995605","12.964884757995605","5.241549015045166","5.241549015045166","5.241549015045166","0.6128761172294617","0.6128761172294617","0.6128761172294617","15.764304161071777","15.764304161071777","15.764304161071777","6.090940952301025","6.090940952301025","6.090940952301025","0.6902198791503906","0.6902198791503906","0.6902198791503906"
"2789","27.355215072631836","27.355215072631836","27.355215072631836","7.003514289855957","7.003514289855957","7.003514289855957","0.5346822738647461","0.5346822738647461","0.5346822738647461","30.954914093017578","30.954914093017578","30.954914093017578","6.9067277908325195","6.9067277908325195","6.9067277908325195","0.5911865830421448","0.5911865830421448","0.5911865830421448"
"2819","17.344703674316406","17.344703674316406","17.344703674316406","5.104336261749268","5.104336261749268","5.104336261749268","0.5172016620635986","0.5172016620635986","0.5172016620635986","23.945707321166992","23.945707321166992","23.945707321166992","6.428654670715332","6.428654670715332","6.428654670715332","0.5780364274978638","0.5780364274978638","0.5780364274978638"
"2849","27.928884506225586","27.928884506225586","27.928884506225586","7.756474494934082","7.756474494934082","7.756474494934082","0.5293968319892883","0.5293968319892883","0.5293968319892883","37.05419921875","37.05419921875","37.05419921875","8.544119834899902","8.544119834899902","8.544119834899902","0.5797570943832397","0.5797570943832397","0.5797570943832397"
"2879","16.848140716552734","16.848140716552734","16.848140716552734","12.58750057220459","12.58750057220459","12.58750057220459","0.5317668318748474","0.5317668318748474","0.5317668318748474","22.208683013916016","22.208683013916016","22.208683013916016","11.400921821594238","11.400921821594238","11.400921821594238","0.5859866142272949","0.5859866142272949","0.5859866142272949"
"2909","16.89260482788086","16.89260482788086","16.89260482788086","5.592294216156006","5.592294216156006","5.592294216156006","0.6075661182403564","0.6075661182403564","0.6075661182403564","20.811016082763672","20.811016082763672","20.811016082763672","6.556826591491699","6.556826591491699","6.556826591491699","0.7039163112640381","0.7039163112640381","0.7039163112640381"
"2939","8.683806419372559","8.683806419372559","8.683806419372559","4.294123649597168","4.294123649597168","4.294123649597168","0.46916434168815613","0.46916434168815613","0.46916434168815613","11.116037368774414","11.116037368774414","11.116037368774414","5.021037578582764","5.021037578582764","5.021037578582764","0.5822828412055969","0.5822828412055969","0.5822828412055969"
"2969","13.79159927368164","13.79159927368164","13.79159927368164","21.10507583618164","21.10507583618164","21.10507583618164","0.4821391999721527","0.4821391999721527","0.4821391999721527","19.797958374023438","19.797958374023438","19.797958374023438","30.971437454223633","30.971437454223633","30.971437454223633","0.5312402248382568","0.5312402248382568","0.5312402248382568"
"2999","8.867252349853516","8.867252349853516","8.867252349853516","5.291165828704834","5.291165828704834","5.291165828704834","0.5494030117988586","0.5494030117988586","0.5494030117988586","12.96932601928711","12.96932601928711","12.96932601928711","5.437151908874512","5.437151908874512","5.437151908874512","0.6505616903305054","0.6505616903305054","0.6505616903305054"
"3029","19.31509017944336","19.31509017944336","19.31509017944336","25.898216247558594","25.898216247558594","25.898216247558594","0.44771072268486023","0.44771072268486023","0.44771072268486023","23.284095764160156","23.284095764160156","23.284095764160156","53.68366241455078","53.68366241455078","53.68366241455078","0.5094884037971497","0.5094884037971497","0.5094884037971497"
"3059","21.035429000854492","21.035429000854492","21.035429000854492","11.128535270690918","11.128535270690918","11.128535270690918","0.5511958003044128","0.5511958003044128","0.5511958003044128","20.841365814208984","20.841365814208984","20.841365814208984","8.013054847717285","8.013054847717285","8.013054847717285","0.6217091083526611","0.6217091083526611","0.6217091083526611"
"3089","8.203377723693848","8.203377723693848","8.203377723693848","4.381843090057373","4.381843090057373","4.381843090057373","0.5805506110191345","0.5805506110191345","0.5805506110191345","10.551339149475098","10.551339149475098","10.551339149475098","4.89197301864624","4.89197301864624","4.89197301864624","0.6595281958580017","0.6595281958580017","0.6595281958580017"
"3119","10.338541984558105","10.338541984558105","10.338541984558105","4.413872718811035","4.413872718811035","4.413872718811035","0.5664980411529541","0.5664980411529541","0.5664980411529541","13.919026374816895","13.919026374816895","13.919026374816895","5.120362281799316","5.120362281799316","5.120362281799316","0.6585007905960083","0.6585007905960083","0.6585007905960083"
"3149","8.287026405334473","8.287026405334473","8.287026405334473","3.728055238723755","3.728055238723755","3.728055238723755","0.5050446391105652","0.5050446391105652","0.5050446391105652","11.517447471618652","11.517447471618652","11.517447471618652","4.397669792175293","4.397669792175293","4.397669792175293","0.5925173163414001","0.5925173163414001","0.5925173163414001"
"3179","9.777137756347656","9.777137756347656","9.777137756347656","3.952711343765259","3.952711343765259","3.952711343765259","0.4986826181411743","0.4986826181411743","0.4986826181411743","13.658076286315918","13.658076286315918","13.658076286315918","4.622876167297363","4.622876167297363","4.622876167297363","0.6268134117126465","0.6268134117126465","0.6268134117126465"
"3209","17.304582595825195","17.304582595825195","17.304582595825195","5.6056108474731445","5.6056108474731445","5.6056108474731445","0.4308820366859436","0.4308820366859436","0.4308820366859436","23.15021514892578","23.15021514892578","23.15021514892578","6.575204849243164","6.575204849243164","6.575204849243164","0.5146836042404175","0.5146836042404175","0.5146836042404175"
"3239","10.892592430114746","10.892592430114746","10.892592430114746","3.2226672172546387","3.2226672172546387","3.2226672172546387","0.3514290153980255","0.3514290153980255","0.3514290153980255","16.336591720581055","16.336591720581055","16.336591720581055","3.815837860107422","3.815837860107422","3.815837860107422","0.38524162769317627","0.38524162769317627","0.38524162769317627"
"3269","12.261114120483398","12.261114120483398","12.261114120483398","4.483004570007324","4.483004570007324","4.483004570007324","0.44722941517829895","0.44722941517829895","0.44722941517829895","15.417360305786133","15.417360305786133","15.417360305786133","5.499934673309326","5.499934673309326","5.499934673309326","0.5273117423057556","0.5273117423057556","0.5273117423057556"
"3299","11.277606010437012","11.277606010437012","11.277606010437012","4.2023491859436035","4.2023491859436035","4.2023491859436035","0.3954848051071167","0.3954848051071167","0.3954848051071167","15.531888008117676","15.531888008117676","15.531888008117676","5.076720237731934","5.076720237731934","5.076720237731934","0.439193993806839","0.439193993806839","0.439193993806839"
"3329","12.944777488708496","12.944777488708496","12.944777488708496","3.645233631134033","3.645233631134033","3.645233631134033","0.4116479158401489","0.4116479158401489","0.4116479158401489","19.474977493286133","19.474977493286133","19.474977493286133","4.887993812561035","4.887993812561035","4.887993812561035","0.4944860339164734","0.4944860339164734","0.4944860339164734"
"3359","11.066811561584473","11.066811561584473","11.066811561584473","3.60565447807312","3.60565447807312","3.60565447807312","0.38334789872169495","0.38334789872169495","0.38334789872169495","16.042940139770508","16.042940139770508","16.042940139770508","4.093820095062256","4.093820095062256","4.093820095062256","0.453786700963974","0.453786700963974","0.453786700963974"
"3389","5.323431491851807","5.323431491851807","5.323431491851807","3.328435182571411","3.328435182571411","3.328435182571411","0.4550611674785614","0.4550611674785614","0.4550611674785614","7.69346284866333","7.69346284866333","7.69346284866333","3.9414830207824707","3.9414830207824707","3.9414830207824707","0.5217512249946594","0.5217512249946594","0.5217512249946594"
"3419","10.067930221557617","10.067930221557617","10.067930221557617","3.7081780433654785","3.7081780433654785","3.7081780433654785","0.46351996064186096","0.46351996064186096","0.46351996064186096","12.879849433898926","12.879849433898926","12.879849433898926","4.340179443359375","4.340179443359375","4.340179443359375","0.5507457852363586","0.5507457852363586","0.5507457852363586"
"3449","7.606330871582031","7.606330871582031","7.606330871582031","2.823397159576416","2.823397159576416","2.823397159576416","0.35929611325263977","0.35929611325263977","0.35929611325263977","11.322497367858887","11.322497367858887","11.322497367858887","3.387012481689453","3.387012481689453","3.387012481689453","0.4140227437019348","0.4140227437019348","0.4140227437019348"
"3479","8.774828910827637","8.774828910827637","8.774828910827637","3.137392520904541","3.137392520904541","3.137392520904541","0.3275676667690277","0.3275676667690277","0.3275676667690277","12.825611114501953","12.825611114501953","12.825611114501953","3.752678632736206","3.752678632736206","3.752678632736206","0.38755348324775696","0.38755348324775696","0.38755348324775696"
"3509","14.894389152526855","14.894389152526855","14.894389152526855","8.054609298706055","8.054609298706055","8.054609298706055","0.34315451979637146","0.34315451979637146","0.34315451979637146","21.230712890625","21.230712890625","21.230712890625","8.428481101989746","8.428481101989746","8.428481101989746","0.4114134907722473","0.4114134907722473","0.4114134907722473"
