"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"2429","14.36340045928955","14.36340045928955","14.36340045928955","5.76434326171875","5.76434326171875","5.76434326171875","0.709867000579834","0.709867000579834","0.709867000579834","18.033458709716797","18.033458709716797","18.033458709716797","6.462984561920166","6.462984561920166","6.462984561920166","0.7300036549568176","0.7300036549568176","0.7300036549568176"
"2459","11.647746086120605","11.647746086120605","11.647746086120605","4.730765342712402","4.730765342712402","4.730765342712402","0.6125304102897644","0.6125304102897644","0.6125304102897644","18.065351486206055","18.065351486206055","18.065351486206055","7.178674221038818","7.178674221038818","7.178674221038818","0.6444800496101379","0.6444800496101379","0.6444800496101379"
"2489","23.74010467529297","23.74010467529297","23.74010467529297","8.297350883483887","8.297350883483887","8.297350883483887","0.719219982624054","0.719219982624054","0.719219982624054","31.04242515563965","31.04242515563965","31.04242515563965","9.496769905090332","9.496769905090332","9.496769905090332","0.7444840669631958","0.7444840669631958","0.7444840669631958"
"2519","23.906005859375","23.906005859375","23.906005859375","6.53548526763916","6.53548526763916","6.53548526763916","0.6466734409332275","0.6466734409332275","0.6466734409332275","26.844661712646484","26.844661712646484","26.844661712646484","8.125951766967773","8.125951766967773","8.125951766967773","0.6696143746376038","0.6696143746376038","0.6696143746376038"
"2549","20.166593551635742","20.166593551635742","20.166593551635742","6.910547256469727","6.910547256469727","6.910547256469727","0.6282488703727722","0.6282488703727722","0.6282488703727722","25.17612648010254","25.17612648010254","25.17612648010254","6.986613750457764","6.986613750457764","6.986613750457764","0.671428382396698","0.671428382396698","0.671428382396698"
"2579","15.125666618347168","15.125666618347168","15.125666618347168","7.297573089599609","7.297573089599609","7.297573089599609","0.6075679659843445","0.6075679659843445","0.6075679659843445","18.085100173950195","18.085100173950195","18.085100173950195","8.24976634979248","8.24976634979248","8.24976634979248","0.6320792436599731","0.6320792436599731","0.6320792436599731"
"2609","16.44831085205078","16.44831085205078","16.44831085205078","5.13849401473999","5.13849401473999","5.13849401473999","0.5857579112052917","0.5857579112052917","0.5857579112052917","21.755598068237305","21.755598068237305","21.755598068237305","5.430614471435547","5.430614471435547","5.430614471435547","0.6067736148834229","0.6067736148834229","0.6067736148834229"
"2639","11.97600269317627","11.97600269317627","11.97600269317627","5.00796365737915","5.00796365737915","5.00796365737915","0.5586389899253845","0.5586389899253845","0.5586389899253845","15.20233154296875","15.20233154296875","15.20233154296875","5.850485801696777","5.850485801696777","5.850485801696777","0.5841602683067322","0.5841602683067322","0.5841602683067322"
"2669","28.24948501586914","28.24948501586914","28.24948501586914","7.164621353149414","7.164621353149414","7.164621353149414","0.6034217476844788","0.6034217476844788","0.6034217476844788","35.310665130615234","35.310665130615234","35.310665130615234","7.728620529174805","7.728620529174805","7.728620529174805","0.6606000661849976","0.6606000661849976","0.6606000661849976"
"2699","19.77043342590332","19.77043342590332","19.77043342590332","5.81423807144165","5.81423807144165","5.81423807144165","0.51456218957901","0.51456218957901","0.51456218957901","28.05674934387207","28.05674934387207","28.05674934387207","6.620340824127197","6.620340824127197","6.620340824127197","0.5697970390319824","0.5697970390319824","0.5697970390319824"
"2729","25.537147521972656","25.537147521972656","25.537147521972656","6.553707122802734","6.553707122802734","6.553707122802734","0.6786279082298279","0.6786279082298279","0.6786279082298279","33.401912689208984","33.401912689208984","33.401912689208984","8.14883804321289","8.14883804321289","8.14883804321289","0.7437177896499634","0.7437177896499634","0.7437177896499634"
"2759","12.101088523864746","12.101088523864746","12.101088523864746","5.0344038009643555","5.0344038009643555","5.0344038009643555","0.5668671131134033","0.5668671131134033","0.5668671131134033","14.56169319152832","14.56169319152832","14.56169319152832","5.963583946228027","5.963583946228027","5.963583946228027","0.5992305874824524","0.5992305874824524","0.5992305874824524"
"2789","12.600201606750488","12.600201606750488","12.600201606750488","4.682569980621338","4.682569980621338","4.682569980621338","0.5059978365898132","0.5059978365898132","0.5059978365898132","16.882123947143555","16.882123947143555","16.882123947143555","6.274966716766357","6.274966716766357","6.274966716766357","0.5377228856086731","0.5377228856086731","0.5377228856086731"
"2819","11.680363655090332","11.680363655090332","11.680363655090332","3.851842164993286","3.851842164993286","3.851842164993286","0.5868275165557861","0.5868275165557861","0.5868275165557861","16.638408660888672","16.638408660888672","16.638408660888672","5.146890640258789","5.146890640258789","5.146890640258789","0.6352739334106445","0.6352739334106445","0.6352739334106445"
"2849","21.76461410522461","21.76461410522461","21.76461410522461","7.115015029907227","7.115015029907227","7.115015029907227","0.48571309447288513","0.48571309447288513","0.48571309447288513","30.84149742126465","30.84149742126465","30.84149742126465","7.403158187866211","7.403158187866211","7.403158187866211","0.512784481048584","0.512784481048584","0.512784481048584"
"2879","13.258903503417969","13.258903503417969","13.258903503417969","6.68729829788208","6.68729829788208","6.68729829788208","0.6153209805488586","0.6153209805488586","0.6153209805488586","19.266708374023438","19.266708374023438","19.266708374023438","8.379934310913086","8.379934310913086","8.379934310913086","0.6608704924583435","0.6608704924583435","0.6608704924583435"
"2909","9.107436180114746","9.107436180114746","9.107436180114746","3.4005725383758545","3.4005725383758545","3.4005725383758545","0.42337745428085327","0.42337745428085327","0.42337745428085327","14.37753963470459","14.37753963470459","14.37753963470459","4.223576068878174","4.223576068878174","4.223576068878174","0.4575824737548828","0.4575824737548828","0.4575824737548828"
"2939","5.209961414337158","5.209961414337158","5.209961414337158","3.0924408435821533","3.0924408435821533","3.0924408435821533","0.5305302739143372","0.5305302739143372","0.5305302739143372","7.554271221160889","7.554271221160889","7.554271221160889","3.818495750427246","3.818495750427246","3.818495750427246","0.653091549873352","0.653091549873352","0.653091549873352"
"2969","11.225037574768066","11.225037574768066","11.225037574768066","20.66619873046875","20.66619873046875","20.66619873046875","0.48598554730415344","0.48598554730415344","0.48598554730415344","17.9392032623291","17.9392032623291","17.9392032623291","43.4567756652832","43.4567756652832","43.4567756652832","0.5103100538253784","0.5103100538253784","0.5103100538253784"
"2999","5.128428936004639","5.128428936004639","5.128428936004639","3.4291253089904785","3.4291253089904785","3.4291253089904785","0.44072604179382324","0.44072604179382324","0.44072604179382324","7.322049617767334","7.322049617767334","7.322049617767334","3.8598899841308594","3.8598899841308594","3.8598899841308594","0.4697677195072174","0.4697677195072174","0.4697677195072174"
"3029","10.960834503173828","10.960834503173828","10.960834503173828","13.267374992370605","13.267374992370605","13.267374992370605","0.4337148666381836","0.4337148666381836","0.4337148666381836","19.500600814819336","19.500600814819336","19.500600814819336","24.17342185974121","24.17342185974121","24.17342185974121","0.49484023451805115","0.49484023451805115","0.49484023451805115"
"3059","16.468992233276367","16.468992233276367","16.468992233276367","11.044496536254883","11.044496536254883","11.044496536254883","0.49184706807136536","0.49184706807136536","0.49184706807136536","20.709665298461914","20.709665298461914","20.709665298461914","6.92072057723999","6.92072057723999","6.92072057723999","0.5555292963981628","0.5555292963981628","0.5555292963981628"
"3089","6.602061748504639","6.602061748504639","6.602061748504639","2.736461639404297","2.736461639404297","2.736461639404297","0.46940648555755615","0.46940648555755615","0.46940648555755615","9.78909683227539","9.78909683227539","9.78909683227539","3.6000194549560547","3.6000194549560547","3.6000194549560547","0.5345665812492371","0.5345665812492371","0.5345665812492371"
"3119","10.118888854980469","10.118888854980469","10.118888854980469","3.2350945472717285","3.2350945472717285","3.2350945472717285","0.47023671865463257","0.47023671865463257","0.47023671865463257","14.867667198181152","14.867667198181152","14.867667198181152","4.134457588195801","4.134457588195801","4.134457588195801","0.5369682312011719","0.5369682312011719","0.5369682312011719"
"3149","8.148494720458984","8.148494720458984","8.148494720458984","3.001063823699951","3.001063823699951","3.001063823699951","0.43170616030693054","0.43170616030693054","0.43170616030693054","11.264387130737305","11.264387130737305","11.264387130737305","3.7009904384613037","3.7009904384613037","3.7009904384613037","0.5083363056182861","0.5083363056182861","0.5083363056182861"
"3179","6.497803688049316","6.497803688049316","6.497803688049316","2.12054181098938","2.12054181098938","2.12054181098938","0.4022125005722046","0.4022125005722046","0.4022125005722046","10.840076446533203","10.840076446533203","10.840076446533203","2.666682004928589","2.666682004928589","2.666682004928589","0.45889928936958313","0.45889928936958313","0.45889928936958313"
"3209","10.97756290435791","10.97756290435791","10.97756290435791","3.8048295974731445","3.8048295974731445","3.8048295974731445","0.40651723742485046","0.40651723742485046","0.40651723742485046","14.565155982971191","14.565155982971191","14.565155982971191","4.169154644012451","4.169154644012451","4.169154644012451","0.4812563359737396","0.4812563359737396","0.4812563359737396"
"3239","9.947362899780273","9.947362899780273","9.947362899780273","3.470986843109131","3.470986843109131","3.470986843109131","0.44951513409614563","0.44951513409614563","0.44951513409614563","16.970888137817383","16.970888137817383","16.970888137817383","4.760247230529785","4.760247230529785","4.760247230529785","0.5169751644134521","0.5169751644134521","0.5169751644134521"
"3269","11.258939743041992","11.258939743041992","11.258939743041992","3.6552886962890625","3.6552886962890625","3.6552886962890625","0.4800708591938019","0.4800708591938019","0.4800708591938019","17.95506477355957","17.95506477355957","17.95506477355957","4.37440299987793","4.37440299987793","4.37440299987793","0.5371202826499939","0.5371202826499939","0.5371202826499939"
"3299","7.057513236999512","7.057513236999512","7.057513236999512","3.200071334838867","3.200071334838867","3.200071334838867","0.4558258056640625","0.4558258056640625","0.4558258056640625","12.904633522033691","12.904633522033691","12.904633522033691","4.108141899108887","4.108141899108887","4.108141899108887","0.5091524124145508","0.5091524124145508","0.5091524124145508"
"3329","9.83468246459961","9.83468246459961","9.83468246459961","2.826749801635742","2.826749801635742","2.826749801635742","0.41828444600105286","0.41828444600105286","0.41828444600105286","16.54652976989746","16.54652976989746","16.54652976989746","3.961414098739624","3.961414098739624","3.961414098739624","0.46397340297698975","0.46397340297698975","0.46397340297698975"
"3359","10.70517635345459","10.70517635345459","10.70517635345459","3.4171409606933594","3.4171409606933594","3.4171409606933594","0.4139789342880249","0.4139789342880249","0.4139789342880249","16.372739791870117","16.372739791870117","16.372739791870117","3.9197475910186768","3.9197475910186768","3.9197475910186768","0.4827967584133148","0.4827967584133148","0.4827967584133148"
"3389","3.73612117767334","3.73612117767334","3.73612117767334","1.971391201019287","1.971391201019287","1.971391201019287","0.3765791356563568","0.3765791356563568","0.3765791356563568","5.377167224884033","5.377167224884033","5.377167224884033","2.4797720909118652","2.4797720909118652","2.4797720909118652","0.41028207540512085","0.41028207540512085","0.41028207540512085"
"3419","8.447009086608887","8.447009086608887","8.447009086608887","2.4586732387542725","2.4586732387542725","2.4586732387542725","0.3860948979854584","0.3860948979854584","0.3860948979854584","14.39600944519043","14.39600944519043","14.39600944519043","3.316288948059082","3.316288948059082","3.316288948059082","0.4271334111690521","0.4271334111690521","0.4271334111690521"
"3449","6.120560646057129","6.120560646057129","6.120560646057129","2.312499523162842","2.312499523162842","2.312499523162842","0.4475749135017395","0.4475749135017395","0.4475749135017395","10.333667755126953","10.333667755126953","10.333667755126953","3.12687611579895","3.12687611579895","3.12687611579895","0.5184902548789978","0.5184902548789978","0.5184902548789978"
"3479","5.864570617675781","5.864570617675781","5.864570617675781","1.8107935190200806","1.8107935190200806","1.8107935190200806","0.32310131192207336","0.32310131192207336","0.32310131192207336","10.999496459960938","10.999496459960938","10.999496459960938","2.5787036418914795","2.5787036418914795","2.5787036418914795","0.34185728430747986","0.34185728430747986","0.34185728430747986"
"3509","9.487380981445312","9.487380981445312","9.487380981445312","6.668707847595215","6.668707847595215","6.668707847595215","0.41216713190078735","0.41216713190078735","0.41216713190078735","19.108217239379883","19.108217239379883","19.108217239379883","7.270176887512207","7.270176887512207","7.270176887512207","0.45648011565208435","0.45648011565208435","0.45648011565208435"
