"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"2459","11.643604278564453","11.643604278564453","11.643604278564453","4.728794097900391","4.728794097900391","4.728794097900391","0.6118907928466797","0.6118907928466797","0.6118907928466797","18.040056228637695","18.040056228637695","18.040056228637695","7.176934719085693","7.176934719085693","7.176934719085693","0.6429746747016907","0.6429746747016907","0.6429746747016907"
"2489","23.73039436340332","23.73039436340332","23.73039436340332","8.290550231933594","8.290550231933594","8.290550231933594","0.7183815836906433","0.7183815836906433","0.7183815836906433","31.0895938873291","31.0895938873291","31.0895938873291","9.497224807739258","9.497224807739258","9.497224807739258","0.7457242608070374","0.7457242608070374","0.7457242608070374"
"2519","23.894533157348633","23.894533157348633","23.894533157348633","6.529450416564941","6.529450416564941","6.529450416564941","0.6461634635925293","0.6461634635925293","0.6461634635925293","26.848207473754883","26.848207473754883","26.848207473754883","8.127233505249023","8.127233505249023","8.127233505249023","0.6701834201812744","0.6701834201812744","0.6701834201812744"
"2549","20.158632278442383","20.158632278442383","20.158632278442383","6.902754306793213","6.902754306793213","6.902754306793213","0.6273970007896423","0.6273970007896423","0.6273970007896423","25.19085121154785","25.19085121154785","25.19085121154785","6.982845306396484","6.982845306396484","6.982845306396484","0.6698049902915955","0.6698049902915955","0.6698049902915955"
"2579","15.116430282592773","15.116430282592773","15.116430282592773","7.30454683303833","7.30454683303833","7.30454683303833","0.6073405742645264","0.6073405742645264","0.6073405742645264","18.09734344482422","18.09734344482422","18.09734344482422","8.237503051757812","8.237503051757812","8.237503051757812","0.6333079934120178","0.6333079934120178","0.6333079934120178"
"2609","16.440855026245117","16.440855026245117","16.440855026245117","5.134917259216309","5.134917259216309","5.134917259216309","0.5850487947463989","0.5850487947463989","0.5850487947463989","21.7562198638916","21.7562198638916","21.7562198638916","5.428438186645508","5.428438186645508","5.428438186645508","0.6039599180221558","0.6039599180221558","0.6039599180221558"
"2639","11.970250129699707","11.970250129699707","11.970250129699707","5.003570556640625","5.003570556640625","5.003570556640625","0.5577894449234009","0.5577894449234009","0.5577894449234009","15.207515716552734","15.207515716552734","15.207515716552734","5.851743221282959","5.851743221282959","5.851743221282959","0.5842903256416321","0.5842903256416321","0.5842903256416321"
"2669","28.24521827697754","28.24521827697754","28.24521827697754","7.15455961227417","7.15455961227417","7.15455961227417","0.6027399897575378","0.6027399897575378","0.6027399897575378","35.30695724487305","35.30695724487305","35.30695724487305","7.72399377822876","7.72399377822876","7.72399377822876","0.6611777544021606","0.6611777544021606","0.6611777544021606"
"2699","19.76529312133789","19.76529312133789","19.76529312133789","5.811243534088135","5.811243534088135","5.811243534088135","0.5142179131507874","0.5142179131507874","0.5142179131507874","28.027687072753906","28.027687072753906","28.027687072753906","6.620866775512695","6.620866775512695","6.620866775512695","0.5726408362388611","0.5726408362388611","0.5726408362388611"
"2729","25.53177833557129","25.53177833557129","25.53177833557129","6.550660133361816","6.550660133361816","6.550660133361816","0.6782314777374268","0.6782314777374268","0.6782314777374268","33.39695358276367","33.39695358276367","33.39695358276367","8.147335052490234","8.147335052490234","8.147335052490234","0.7447791695594788","0.7447791695594788","0.7447791695594788"
"2759","12.09434700012207","12.09434700012207","12.09434700012207","5.030905723571777","5.030905723571777","5.030905723571777","0.5662984848022461","0.5662984848022461","0.5662984848022461","14.566415786743164","14.566415786743164","14.566415786743164","5.959418296813965","5.959418296813965","5.959418296813965","0.6021965146064758","0.6021965146064758","0.6021965146064758"
"2789","12.599842071533203","12.599842071533203","12.599842071533203","4.678218841552734","4.678218841552734","4.678218841552734","0.505031943321228","0.505031943321228","0.505031943321228","16.885282516479492","16.885282516479492","16.885282516479492","6.270676136016846","6.270676136016846","6.270676136016846","0.5390229821205139","0.5390229821205139","0.5390229821205139"
"2819","11.678693771362305","11.678693771362305","11.678693771362305","3.847546339035034","3.847546339035034","3.847546339035034","0.5859137773513794","0.5859137773513794","0.5859137773513794","16.648977279663086","16.648977279663086","16.648977279663086","5.145133972167969","5.145133972167969","5.145133972167969","0.6355786323547363","0.6355786323547363","0.6355786323547363"
"2849","21.757465362548828","21.757465362548828","21.757465362548828","7.106847763061523","7.106847763061523","7.106847763061523","0.4849599599838257","0.4849599599838257","0.4849599599838257","30.829233169555664","30.829233169555664","30.829233169555664","7.40142297744751","7.40142297744751","7.40142297744751","0.5149345993995667","0.5149345993995667","0.5149345993995667"
"2879","13.260171890258789","13.260171890258789","13.260171890258789","6.682802200317383","6.682802200317383","6.682802200317383","0.6149976253509521","0.6149976253509521","0.6149976253509521","19.24559783935547","19.24559783935547","19.24559783935547","8.360260009765625","8.360260009765625","8.360260009765625","0.6635932922363281","0.6635932922363281","0.6635932922363281"
"2909","9.105247497558594","9.105247497558594","9.105247497558594","3.396944284439087","3.396944284439087","3.396944284439087","0.4231647253036499","0.4231647253036499","0.4231647253036499","14.372992515563965","14.372992515563965","14.372992515563965","4.2219719886779785","4.2219719886779785","4.2219719886779785","0.4586696922779083","0.4586696922779083","0.4586696922779083"
"2939","5.205978870391846","5.205978870391846","5.205978870391846","3.0893237590789795","3.0893237590789795","3.0893237590789795","0.530135452747345","0.530135452747345","0.530135452747345","7.544002532958984","7.544002532958984","7.544002532958984","3.8167724609375","3.8167724609375","3.8167724609375","0.6570873260498047","0.6570873260498047","0.6570873260498047"
"2969","11.216598510742188","11.216598510742188","11.216598510742188","20.627470016479492","20.627470016479492","20.627470016479492","0.4849627912044525","0.4849627912044525","0.4849627912044525","17.95149803161621","17.95149803161621","17.95149803161621","43.33612060546875","43.33612060546875","43.33612060546875","0.511934757232666","0.511934757232666","0.511934757232666"
"2999","5.125649452209473","5.125649452209473","5.125649452209473","3.42773175239563","3.42773175239563","3.42773175239563","0.4399850070476532","0.4399850070476532","0.4399850070476532","7.310359954833984","7.310359954833984","7.310359954833984","3.8559272289276123","3.8559272289276123","3.8559272289276123","0.47132736444473267","0.47132736444473267","0.47132736444473267"
"3029","10.974688529968262","10.974688529968262","10.974688529968262","13.300878524780273","13.300878524780273","13.300878524780273","0.43340757489204407","0.43340757489204407","0.43340757489204407","19.56403350830078","19.56403350830078","19.56403350830078","24.326366424560547","24.326366424560547","24.326366424560547","0.49425235390663147","0.49425235390663147","0.49425235390663147"
"3059","16.475568771362305","16.475568771362305","16.475568771362305","10.98105239868164","10.98105239868164","10.98105239868164","0.4917513430118561","0.4917513430118561","0.4917513430118561","20.704050064086914","20.704050064086914","20.704050064086914","6.941963195800781","6.941963195800781","6.941963195800781","0.5585798621177673","0.5585798621177673","0.5585798621177673"
"3089","6.598807334899902","6.598807334899902","6.598807334899902","2.7390778064727783","2.7390778064727783","2.7390778064727783","0.4676395654678345","0.4676395654678345","0.4676395654678345","9.791282653808594","9.791282653808594","9.791282653808594","3.600881576538086","3.600881576538086","3.600881576538086","0.5315106511116028","0.5315106511116028","0.5315106511116028"
"3119","10.115652084350586","10.115652084350586","10.115652084350586","3.234198570251465","3.234198570251465","3.234198570251465","0.47003844380378723","0.47003844380378723","0.47003844380378723","14.892017364501953","14.892017364501953","14.892017364501953","4.1355390548706055","4.1355390548706055","4.1355390548706055","0.5345708131790161","0.5345708131790161","0.5345708131790161"
"3149","8.142196655273438","8.142196655273438","8.142196655273438","3.0123088359832764","3.0123088359832764","3.0123088359832764","0.432931512594223","0.432931512594223","0.432931512594223","11.255550384521484","11.255550384521484","11.255550384521484","3.7014050483703613","3.7014050483703613","3.7014050483703613","0.5053475499153137","0.5053475499153137","0.5053475499153137"
"3179","6.493040084838867","6.493040084838867","6.493040084838867","2.117408037185669","2.117408037185669","2.117408037185669","0.4055725038051605","0.4055725038051605","0.4055725038051605","10.84517765045166","10.84517765045166","10.84517765045166","2.6663811206817627","2.6663811206817627","2.6663811206817627","0.4624987244606018","0.4624987244606018","0.4624987244606018"
"3209","10.984071731567383","10.984071731567383","10.984071731567383","3.8002748489379883","3.8002748489379883","3.8002748489379883","0.40895724296569824","0.40895724296569824","0.40895724296569824","14.5743408203125","14.5743408203125","14.5743408203125","4.1682000160217285","4.1682000160217285","4.1682000160217285","0.4851454794406891","0.4851454794406891","0.4851454794406891"
"3239","9.941279411315918","9.941279411315918","9.941279411315918","3.46523118019104","3.46523118019104","3.46523118019104","0.44683319330215454","0.44683319330215454","0.44683319330215454","16.990398406982422","16.990398406982422","16.990398406982422","4.760114669799805","4.760114669799805","4.760114669799805","0.5187363028526306","0.5187363028526306","0.5187363028526306"
"3269","11.254006385803223","11.254006385803223","11.254006385803223","3.657203197479248","3.657203197479248","3.657203197479248","0.4945545792579651","0.4945545792579651","0.4945545792579651","17.97779655456543","17.97779655456543","17.97779655456543","4.3706254959106445","4.3706254959106445","4.3706254959106445","0.5358948111534119","0.5358948111534119","0.5358948111534119"
"3299","7.05286979675293","7.05286979675293","7.05286979675293","3.1984808444976807","3.1984808444976807","3.1984808444976807","0.46090877056121826","0.46090877056121826","0.46090877056121826","12.901032447814941","12.901032447814941","12.901032447814941","4.1064982414245605","4.1064982414245605","4.1064982414245605","0.5836734175682068","0.5836734175682068","0.5836734175682068"
"3329","9.837467193603516","9.837467193603516","9.837467193603516","2.824395179748535","2.824395179748535","2.824395179748535","0.4172641634941101","0.4172641634941101","0.4172641634941101","16.558420181274414","16.558420181274414","16.558420181274414","3.958183526992798","3.958183526992798","3.958183526992798","0.47495123744010925","0.47495123744010925","0.47495123744010925"
"3359","10.694843292236328","10.694843292236328","10.694843292236328","3.4180331230163574","3.4180331230163574","3.4180331230163574","0.42125776410102844","0.42125776410102844","0.42125776410102844","16.375032424926758","16.375032424926758","16.375032424926758","3.9173479080200195","3.9173479080200195","3.9173479080200195","0.489234983921051","0.489234983921051","0.489234983921051"
"3389","3.7348079681396484","3.7348079681396484","3.7348079681396484","1.9714730978012085","1.9714730978012085","1.9714730978012085","0.3657563030719757","0.3657563030719757","0.3657563030719757","5.374487400054932","5.374487400054932","5.374487400054932","2.481174945831299","2.481174945831299","2.481174945831299","0.410152792930603","0.410152792930603","0.410152792930603"
"3419","8.444487571716309","8.444487571716309","8.444487571716309","2.4521985054016113","2.4521985054016113","2.4521985054016113","0.35410812497138977","0.35410812497138977","0.35410812497138977","14.410187721252441","14.410187721252441","14.410187721252441","3.3149735927581787","3.3149735927581787","3.3149735927581787","0.4286929965019226","0.4286929965019226","0.4286929965019226"
"3449","6.118866920471191","6.118866920471191","6.118866920471191","2.319035530090332","2.319035530090332","2.319035530090332","0.45715034008026123","0.45715034008026123","0.45715034008026123","10.340957641601562","10.340957641601562","10.340957641601562","3.123870849609375","3.123870849609375","3.123870849609375","0.5309163331985474","0.5309163331985474","0.5309163331985474"
"3479","5.861691951751709","5.861691951751709","5.861691951751709","1.8080549240112305","1.8080549240112305","1.8080549240112305","0.31795549392700195","0.31795549392700195","0.31795549392700195","10.996896743774414","10.996896743774414","10.996896743774414","2.576446771621704","2.576446771621704","2.576446771621704","0.3392571806907654","0.3392571806907654","0.3392571806907654"
"3509","9.482413291931152","9.482413291931152","9.482413291931152","6.714517593383789","6.714517593383789","6.714517593383789","0.39168375730514526","0.39168375730514526","0.39168375730514526","19.10176658630371","19.10176658630371","19.10176658630371","7.257706165313721","7.257706165313721","7.257706165313721","0.4561627507209778","0.4561627507209778","0.4561627507209778"
