"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"2489","194.71530151367188","194.71530151367188","194.71530151367188","99.31809997558594","99.31809997558594","99.31809997558594","23.876039505004883","23.876039505004883","23.876039505004883","195.84927368164062","195.84927368164062","195.84927368164062","99.38713836669922","99.38713836669922","99.38713836669922","22.834638595581055","22.834638595581055","22.834638595581055"
"2519","194.209716796875","194.209716796875","194.209716796875","96.98421478271484","96.98421478271484","96.98421478271484","21.894939422607422","21.894939422607422","21.894939422607422","195.229736328125","195.229736328125","195.229736328125","97.0298843383789","97.0298843383789","97.0298843383789","21.264066696166992","21.264066696166992","21.264066696166992"
"2549","223.66526794433594","223.66526794433594","223.66526794433594","100.80780029296875","100.80780029296875","100.80780029296875","22.655956268310547","22.655956268310547","22.655956268310547","225.1822052001953","225.1822052001953","225.1822052001953","100.80619812011719","100.80619812011719","100.80619812011719","21.806177139282227","21.806177139282227","21.806177139282227"
"2579","177.22897338867188","177.22897338867188","177.22897338867188","83.34003448486328","83.34003448486328","83.34003448486328","23.736635208129883","23.736635208129883","23.736635208129883","178.503173828125","178.503173828125","178.503173828125","83.17002868652344","83.17002868652344","83.17002868652344","22.869333267211914","22.869333267211914","22.869333267211914"
"2609","157.06019592285156","157.06019592285156","157.06019592285156","83.59780883789062","83.59780883789062","83.59780883789062","25.143774032592773","25.143774032592773","25.143774032592773","157.92689514160156","157.92689514160156","157.92689514160156","83.6993408203125","83.6993408203125","83.6993408203125","24.242700576782227","24.242700576782227","24.242700576782227"
"2639","70.3069076538086","70.3069076538086","70.3069076538086","54.86542892456055","54.86542892456055","54.86542892456055","18.867141723632812","18.867141723632812","18.867141723632812","70.5442886352539","70.5442886352539","70.5442886352539","54.83354187011719","54.83354187011719","54.83354187011719","18.13011360168457","18.13011360168457","18.13011360168457"
"2669","262.5809631347656","262.5809631347656","262.5809631347656","119.12357330322266","119.12357330322266","119.12357330322266","27.410219192504883","27.410219192504883","27.410219192504883","264.6929016113281","264.6929016113281","264.6929016113281","119.18341827392578","119.18341827392578","119.18341827392578","26.447547912597656","26.447547912597656","26.447547912597656"
"2699","263.8998718261719","263.8998718261719","263.8998718261719","106.15391540527344","106.15391540527344","106.15391540527344","24.001394271850586","24.001394271850586","24.001394271850586","266.2265319824219","266.2265319824219","266.2265319824219","106.10282897949219","106.10282897949219","106.10282897949219","23.060800552368164","23.060800552368164","23.060800552368164"
"2729","294.37823486328125","294.37823486328125","294.37823486328125","102.73957061767578","102.73957061767578","102.73957061767578","20.77489471435547","20.77489471435547","20.77489471435547","296.34234619140625","296.34234619140625","296.34234619140625","102.79116821289062","102.79116821289062","102.79116821289062","19.8602294921875","19.8602294921875","19.8602294921875"
"2759","115.08539581298828","115.08539581298828","115.08539581298828","80.21244812011719","80.21244812011719","80.21244812011719","24.024887084960938","24.024887084960938","24.024887084960938","115.82102966308594","115.82102966308594","115.82102966308594","80.19266510009766","80.19266510009766","80.19266510009766","22.849008560180664","22.849008560180664","22.849008560180664"
"2789","149.94212341308594","149.94212341308594","149.94212341308594","81.42396545410156","81.42396545410156","81.42396545410156","23.8820743560791","23.8820743560791","23.8820743560791","151.29058837890625","151.29058837890625","151.29058837890625","81.31951904296875","81.31951904296875","81.31951904296875","23.04156494140625","23.04156494140625","23.04156494140625"
"2819","109.68959045410156","109.68959045410156","109.68959045410156","58.99290084838867","58.99290084838867","58.99290084838867","19.018016815185547","19.018016815185547","19.018016815185547","110.08413696289062","110.08413696289062","110.08413696289062","58.88492202758789","58.88492202758789","58.88492202758789","18.342880249023438","18.342880249023438","18.342880249023438"
"2849","260.0594177246094","260.0594177246094","260.0594177246094","112.72679138183594","112.72679138183594","112.72679138183594","22.21331214904785","22.21331214904785","22.21331214904785","262.2591552734375","262.2591552734375","262.2591552734375","112.74983978271484","112.74983978271484","112.74983978271484","21.40181541442871","21.40181541442871","21.40181541442871"
"2879","171.34249877929688","171.34249877929688","171.34249877929688","95.37662506103516","95.37662506103516","95.37662506103516","25.05229377746582","25.05229377746582","25.05229377746582","172.28103637695312","172.28103637695312","172.28103637695312","95.49644470214844","95.49644470214844","95.49644470214844","24.169288635253906","24.169288635253906","24.169288635253906"
"2909","115.00941467285156","115.00941467285156","115.00941467285156","76.87451171875","76.87451171875","76.87451171875","21.041610717773438","21.041610717773438","21.041610717773438","115.71358489990234","115.71358489990234","115.71358489990234","76.79898071289062","76.79898071289062","76.79898071289062","20.300466537475586","20.300466537475586","20.300466537475586"
"2939","74.08796691894531","74.08796691894531","74.08796691894531","63.01243209838867","63.01243209838867","63.01243209838867","22.17007064819336","22.17007064819336","22.17007064819336","74.56195831298828","74.56195831298828","74.56195831298828","63.18846130371094","63.18846130371094","63.18846130371094","21.601449966430664","21.601449966430664","21.601449966430664"
"2969","140.37806701660156","140.37806701660156","140.37806701660156","119.96390533447266","119.96390533447266","119.96390533447266","20.477563858032227","20.477563858032227","20.477563858032227","141.3153533935547","141.3153533935547","141.3153533935547","122.94300842285156","122.94300842285156","122.94300842285156","19.67129898071289","19.67129898071289","19.67129898071289"
"2999","131.66209411621094","131.66209411621094","131.66209411621094","69.15086364746094","69.15086364746094","69.15086364746094","19.044673919677734","19.044673919677734","19.044673919677734","132.47103881835938","132.47103881835938","132.47103881835938","69.07910919189453","69.07910919189453","69.07910919189453","18.506446838378906","18.506446838378906","18.506446838378906"
"3029","135.78700256347656","135.78700256347656","135.78700256347656","149.25497436523438","149.25497436523438","149.25497436523438","20.004724502563477","20.004724502563477","20.004724502563477","136.49261474609375","136.49261474609375","136.49261474609375","167.66281127929688","167.66281127929688","167.66281127929688","19.269941329956055","19.269941329956055","19.269941329956055"
"3059","165.24624633789062","165.24624633789062","165.24624633789062","81.75826263427734","81.75826263427734","81.75826263427734","21.291717529296875","21.291717529296875","21.291717529296875","166.3012237548828","166.3012237548828","166.3012237548828","81.77641296386719","81.77641296386719","81.77641296386719","20.66354751586914","20.66354751586914","20.66354751586914"
"3089","79.69473266601562","79.69473266601562","79.69473266601562","64.64292907714844","64.64292907714844","64.64292907714844","21.905019760131836","21.905019760131836","21.905019760131836","80.14888763427734","80.14888763427734","80.14888763427734","64.61893463134766","64.61893463134766","64.61893463134766","21.250356674194336","21.250356674194336","21.250356674194336"
"3119","156.35667419433594","156.35667419433594","156.35667419433594","72.60598754882812","72.60598754882812","72.60598754882812","20.699649810791016","20.699649810791016","20.699649810791016","157.3502960205078","157.3502960205078","157.3502960205078","72.5565414428711","72.5565414428711","72.5565414428711","20.15248680114746","20.15248680114746","20.15248680114746"
"3149","73.3801040649414","73.3801040649414","73.3801040649414","58.24873733520508","58.24873733520508","58.24873733520508","22.062850952148438","22.062850952148438","22.062850952148438","73.89584350585938","73.89584350585938","73.89584350585938","58.2206916809082","58.2206916809082","58.2206916809082","21.233776092529297","21.233776092529297","21.233776092529297"
"3179","108.02926635742188","108.02926635742188","108.02926635742188","67.79947662353516","67.79947662353516","67.79947662353516","23.572187423706055","23.572187423706055","23.572187423706055","108.62025451660156","108.62025451660156","108.62025451660156","67.8522720336914","67.8522720336914","67.8522720336914","22.79685401916504","22.79685401916504","22.79685401916504"
"3209","122.81617736816406","122.81617736816406","122.81617736816406","67.58187103271484","67.58187103271484","67.58187103271484","18.4953556060791","18.4953556060791","18.4953556060791","123.60401153564453","123.60401153564453","123.60401153564453","67.55801391601562","67.55801391601562","67.55801391601562","17.91764259338379","17.91764259338379","17.91764259338379"
"3239","180.1277313232422","180.1277313232422","180.1277313232422","88.60314178466797","88.60314178466797","88.60314178466797","23.212881088256836","23.212881088256836","23.212881088256836","181.22401428222656","181.22401428222656","181.22401428222656","88.67415618896484","88.67415618896484","88.67415618896484","22.279653549194336","22.279653549194336","22.279653549194336"
"3269","105.76425170898438","105.76425170898438","105.76425170898438","61.763519287109375","61.763519287109375","61.763519287109375","19.68613052368164","19.68613052368164","19.68613052368164","106.06266021728516","106.06266021728516","106.06266021728516","61.6760139465332","61.6760139465332","61.6760139465332","19.075593948364258","19.075593948364258","19.075593948364258"
"3299","127.32865142822266","127.32865142822266","127.32865142822266","81.66993713378906","81.66993713378906","81.66993713378906","21.62226104736328","21.62226104736328","21.62226104736328","128.59866333007812","128.59866333007812","128.59866333007812","81.71662902832031","81.71662902832031","81.71662902832031","20.9820499420166","20.9820499420166","20.9820499420166"
"3329","181.08413696289062","181.08413696289062","181.08413696289062","87.8741455078125","87.8741455078125","87.8741455078125","18.543434143066406","18.543434143066406","18.543434143066406","182.14413452148438","182.14413452148438","182.14413452148438","87.9043960571289","87.9043960571289","87.9043960571289","17.83154296875","17.83154296875","17.83154296875"
"3359","196.2775421142578","196.2775421142578","196.2775421142578","86.35394287109375","86.35394287109375","86.35394287109375","22.139589309692383","22.139589309692383","22.139589309692383","197.7941436767578","197.7941436767578","197.7941436767578","86.45587921142578","86.45587921142578","86.45587921142578","21.2230224609375","21.2230224609375","21.2230224609375"
"3389","58.962303161621094","58.962303161621094","58.962303161621094","55.35014343261719","55.35014343261719","55.35014343261719","21.97893524169922","21.97893524169922","21.97893524169922","59.14020919799805","59.14020919799805","59.14020919799805","55.32492446899414","55.32492446899414","55.32492446899414","21.17646026611328","21.17646026611328","21.17646026611328"
"3419","121.85587310791016","121.85587310791016","121.85587310791016","68.67082214355469","68.67082214355469","68.67082214355469","19.33260726928711","19.33260726928711","19.33260726928711","122.82637786865234","122.82637786865234","122.82637786865234","68.64820861816406","68.64820861816406","68.64820861816406","18.503355026245117","18.503355026245117","18.503355026245117"
"3449","81.19989013671875","81.19989013671875","81.19989013671875","64.196044921875","64.196044921875","64.196044921875","23.021841049194336","23.021841049194336","23.021841049194336","81.85011291503906","81.85011291503906","81.85011291503906","64.206787109375","64.206787109375","64.206787109375","21.999862670898438","21.999862670898438","21.999862670898438"
"3479","177.72488403320312","177.72488403320312","177.72488403320312","83.71009826660156","83.71009826660156","83.71009826660156","22.499340057373047","22.499340057373047","22.499340057373047","178.7631378173828","178.7631378173828","178.7631378173828","83.68907928466797","83.68907928466797","83.68907928466797","21.92580223083496","21.92580223083496","21.92580223083496"
"3509","169.02163696289062","169.02163696289062","169.02163696289062","80.6620101928711","80.6620101928711","80.6620101928711","21.468120574951172","21.468120574951172","21.468120574951172","170.42022705078125","170.42022705078125","170.42022705078125","80.40155792236328","80.40155792236328","80.40155792236328","20.605512619018555","20.605512619018555","20.605512619018555"
"3539","139.94268798828125","139.94268798828125","139.94268798828125","80.27812194824219","80.27812194824219","80.27812194824219","20.33102798461914","20.33102798461914","20.33102798461914","141.3048858642578","141.3048858642578","141.3048858642578","80.11669921875","80.11669921875","80.11669921875","19.617551803588867","19.617551803588867","19.617551803588867"
