"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"2429","21.73625373840332","21.73625373840332","21.73625373840332","6.821324348449707","6.821324348449707","6.821324348449707","0.7013636827468872","0.7013636827468872","0.7013636827468872","25.970523834228516","25.970523834228516","25.970523834228516","7.824682235717773","7.824682235717773","7.824682235717773","0.7150014042854309","0.7150014042854309","0.7150014042854309"
"2459","22.741308212280273","22.741308212280273","22.741308212280273","6.508477687835693","6.508477687835693","6.508477687835693","0.6560040712356567","0.6560040712356567","0.6560040712356567","28.019149780273438","28.019149780273438","28.019149780273438","8.911847114562988","8.911847114562988","8.911847114562988","0.6803473234176636","0.6803473234176636","0.6803473234176636"
"2489","24.0842227935791","24.0842227935791","24.0842227935791","7.077853202819824","7.077853202819824","7.077853202819824","0.6422064304351807","0.6422064304351807","0.6422064304351807","30.54811668395996","30.54811668395996","30.54811668395996","8.114603996276855","8.114603996276855","8.114603996276855","0.6582238078117371","0.6582238078117371","0.6582238078117371"
"2519","25.175643920898438","25.175643920898438","25.175643920898438","8.029982566833496","8.029982566833496","8.029982566833496","0.5652060508728027","0.5652060508728027","0.5652060508728027","28.751922607421875","28.751922607421875","28.751922607421875","8.977201461791992","8.977201461791992","8.977201461791992","0.5988784432411194","0.5988784432411194","0.5988784432411194"
"2549","24.13679313659668","24.13679313659668","24.13679313659668","7.891844749450684","7.891844749450684","7.891844749450684","0.5671864748001099","0.5671864748001099","0.5671864748001099","32.570770263671875","32.570770263671875","32.570770263671875","8.253482818603516","8.253482818603516","8.253482818603516","0.6078970432281494","0.6078970432281494","0.6078970432281494"
"2579","20.122453689575195","20.122453689575195","20.122453689575195","9.10114574432373","9.10114574432373","9.10114574432373","0.6068534851074219","0.6068534851074219","0.6068534851074219","24.7297306060791","24.7297306060791","24.7297306060791","9.54517650604248","9.54517650604248","9.54517650604248","0.6535928249359131","0.6535928249359131","0.6535928249359131"
"2609","18.121583938598633","18.121583938598633","18.121583938598633","6.142370700836182","6.142370700836182","6.142370700836182","0.6138794422149658","0.6138794422149658","0.6138794422149658","24.22931671142578","24.22931671142578","24.22931671142578","6.4327392578125","6.4327392578125","6.4327392578125","0.6662603616714478","0.6662603616714478","0.6662603616714478"
"2639","7.200572490692139","7.200572490692139","7.200572490692139","3.7704038619995117","3.7704038619995117","3.7704038619995117","0.45954641699790955","0.45954641699790955","0.45954641699790955","9.832682609558105","9.832682609558105","9.832682609558105","4.376132965087891","4.376132965087891","4.376132965087891","0.4761209785938263","0.4761209785938263","0.4761209785938263"
"2669","30.21147346496582","30.21147346496582","30.21147346496582","7.737595081329346","7.737595081329346","7.737595081329346","0.738052487373352","0.738052487373352","0.738052487373352","35.62424087524414","35.62424087524414","35.62424087524414","9.108901977539062","9.108901977539062","9.108901977539062","0.7700079083442688","0.7700079083442688","0.7700079083442688"
"2699","26.873302459716797","26.873302459716797","26.873302459716797","7.598493576049805","7.598493576049805","7.598493576049805","0.563481867313385","0.563481867313385","0.563481867313385","37.774513244628906","37.774513244628906","37.774513244628906","8.417078971862793","8.417078971862793","8.417078971862793","0.6105527877807617","0.6105527877807617","0.6105527877807617"
"2729","29.759052276611328","29.759052276611328","29.759052276611328","6.796578407287598","6.796578407287598","6.796578407287598","0.5082484483718872","0.5082484483718872","0.5082484483718872","39.36167907714844","39.36167907714844","39.36167907714844","7.931432247161865","7.931432247161865","7.931432247161865","0.5347924828529358","0.5347924828529358","0.5347924828529358"
"2759","12.563798904418945","12.563798904418945","12.563798904418945","4.979732990264893","4.979732990264893","4.979732990264893","0.5703139901161194","0.5703139901161194","0.5703139901161194","15.992076873779297","15.992076873779297","15.992076873779297","5.978524684906006","5.978524684906006","5.978524684906006","0.6064410209655762","0.6064410209655762","0.6064410209655762"
"2789","14.048892974853516","14.048892974853516","14.048892974853516","5.1891984939575195","5.1891984939575195","5.1891984939575195","0.5372623205184937","0.5372623205184937","0.5372623205184937","18.937726974487305","18.937726974487305","18.937726974487305","6.889145851135254","6.889145851135254","6.889145851135254","0.5860211849212646","0.5860211849212646","0.5860211849212646"
"2819","9.86426830291748","9.86426830291748","9.86426830291748","3.13573956489563","3.13573956489563","3.13573956489563","0.3936811685562134","0.3936811685562134","0.3936811685562134","13.155168533325195","13.155168533325195","13.155168533325195","4.463346481323242","4.463346481323242","4.463346481323242","0.43106696009635925","0.43106696009635925","0.43106696009635925"
"2849","23.897523880004883","23.897523880004883","23.897523880004883","7.3959503173828125","7.3959503173828125","7.3959503173828125","0.5256233811378479","0.5256233811378479","0.5256233811378479","32.91511535644531","32.91511535644531","32.91511535644531","7.981489181518555","7.981489181518555","7.981489181518555","0.5874189138412476","0.5874189138412476","0.5874189138412476"
"2879","18.73000144958496","18.73000144958496","18.73000144958496","8.855806350708008","8.855806350708008","8.855806350708008","0.5775254964828491","0.5775254964828491","0.5775254964828491","24.08778953552246","24.08778953552246","24.08778953552246","12.436187744140625","12.436187744140625","12.436187744140625","0.6392701864242554","0.6392701864242554","0.6392701864242554"
"2909","10.228780746459961","10.228780746459961","10.228780746459961","3.7978579998016357","3.7978579998016357","3.7978579998016357","0.46056246757507324","0.46056246757507324","0.46056246757507324","13.608046531677246","13.608046531677246","13.608046531677246","5.014219760894775","5.014219760894775","5.014219760894775","0.4823426306247711","0.4823426306247711","0.4823426306247711"
"2939","6.138790130615234","6.138790130615234","6.138790130615234","3.2461204528808594","3.2461204528808594","3.2461204528808594","0.47722411155700684","0.47722411155700684","0.47722411155700684","7.891751766204834","7.891751766204834","7.891751766204834","4.18200159072876","4.18200159072876","4.18200159072876","0.5789209604263306","0.5789209604263306","0.5789209604263306"
"2969","13.30370044708252","13.30370044708252","13.30370044708252","27.006175994873047","27.006175994873047","27.006175994873047","0.4691741168498993","0.4691741168498993","0.4691741168498993","19.629140853881836","19.629140853881836","19.629140853881836","42.62896728515625","42.62896728515625","42.62896728515625","0.49560362100601196","0.49560362100601196","0.49560362100601196"
"2999","9.35120964050293","9.35120964050293","9.35120964050293","4.678292274475098","4.678292274475098","4.678292274475098","0.4225657284259796","0.4225657284259796","0.4225657284259796","14.255643844604492","14.255643844604492","14.255643844604492","4.484940528869629","4.484940528869629","4.484940528869629","0.4341864585876465","0.4341864585876465","0.4341864585876465"
"3029","17.492244720458984","17.492244720458984","17.492244720458984","24.73292350769043","24.73292350769043","24.73292350769043","0.4169839024543762","0.4169839024543762","0.4169839024543762","26.094472885131836","26.094472885131836","26.094472885131836","48.09834671020508","48.09834671020508","48.09834671020508","0.46396616101264954","0.46396616101264954","0.46396616101264954"
"3059","16.219085693359375","16.219085693359375","16.219085693359375","8.468765258789062","8.468765258789062","8.468765258789062","0.4447374939918518","0.4447374939918518","0.4447374939918518","23.132402420043945","23.132402420043945","23.132402420043945","5.814691066741943","5.814691066741943","5.814691066741943","0.5020824670791626","0.5020824670791626","0.5020824670791626"
"3089","6.076950550079346","6.076950550079346","6.076950550079346","2.826094388961792","2.826094388961792","2.826094388961792","0.48726290464401245","0.48726290464401245","0.48726290464401245","8.903066635131836","8.903066635131836","8.903066635131836","3.513843297958374","3.513843297958374","3.513843297958374","0.5226917266845703","0.5226917266845703","0.5226917266845703"
"3119","12.179326057434082","12.179326057434082","12.179326057434082","3.069530487060547","3.069530487060547","3.069530487060547","0.43112364411354065","0.43112364411354065","0.43112364411354065","17.719196319580078","17.719196319580078","17.719196319580078","4.251121520996094","4.251121520996094","4.251121520996094","0.47429129481315613","0.47429129481315613","0.47429129481315613"
"3149","5.601529598236084","5.601529598236084","5.601529598236084","2.389117956161499","2.389117956161499","2.389117956161499","0.44003522396087646","0.44003522396087646","0.44003522396087646","8.493749618530273","8.493749618530273","8.493749618530273","3.1454014778137207","3.1454014778137207","3.1454014778137207","0.46954646706581116","0.46954646706581116","0.46954646706581116"
"3179","8.59654712677002","8.59654712677002","8.59654712677002","2.847121000289917","2.847121000289917","2.847121000289917","0.47432178258895874","0.47432178258895874","0.47432178258895874","15.143218994140625","15.143218994140625","15.143218994140625","3.629594326019287","3.629594326019287","3.629594326019287","0.5523684024810791","0.5523684024810791","0.5523684024810791"
"3209","10.086199760437012","10.086199760437012","10.086199760437012","3.1597163677215576","3.1597163677215576","3.1597163677215576","0.37419188022613525","0.37419188022613525","0.37419188022613525","14.780527114868164","14.780527114868164","14.780527114868164","3.8526244163513184","3.8526244163513184","3.8526244163513184","0.4164450764656067","0.4164450764656067","0.4164450764656067"
"3239","12.780387878417969","12.780387878417969","12.780387878417969","3.486389636993408","3.486389636993408","3.486389636993408","0.44712263345718384","0.44712263345718384","0.44712263345718384","19.24087905883789","19.24087905883789","19.24087905883789","4.732439041137695","4.732439041137695","4.732439041137695","0.500819742679596","0.500819742679596","0.500819742679596"
"3269","7.358490943908691","7.358490943908691","7.358490943908691","2.780423402786255","2.780423402786255","2.780423402786255","0.36938467621803284","0.36938467621803284","0.36938467621803284","13.077470779418945","13.077470779418945","13.077470779418945","3.289508581161499","3.289508581161499","3.289508581161499","0.3743705153465271","0.3743705153465271","0.3743705153465271"
"3299","8.784707069396973","8.784707069396973","8.784707069396973","3.444798469543457","3.444798469543457","3.444798469543457","0.43068015575408936","0.43068015575408936","0.43068015575408936","14.217546463012695","14.217546463012695","14.217546463012695","4.553699970245361","4.553699970245361","4.553699970245361","0.4787960350513458","0.4787960350513458","0.4787960350513458"
"3329","11.372153282165527","11.372153282165527","11.372153282165527","3.151723623275757","3.151723623275757","3.151723623275757","0.35601890087127686","0.35601890087127686","0.35601890087127686","20.33543586730957","20.33543586730957","20.33543586730957","4.54624605178833","4.54624605178833","4.54624605178833","0.3950157165527344","0.3950157165527344","0.3950157165527344"
"3359","17.045377731323242","17.045377731323242","17.045377731323242","3.4950785636901855","3.4950785636901855","3.4950785636901855","0.42222076654434204","0.42222076654434204","0.42222076654434204","22.42595672607422","22.42595672607422","22.42595672607422","4.782613277435303","4.782613277435303","4.782613277435303","0.46889814734458923","0.46889814734458923","0.46889814734458923"
"3389","4.129904747009277","4.129904747009277","4.129904747009277","2.116925001144409","2.116925001144409","2.116925001144409","0.40602076053619385","0.40602076053619385","0.40602076053619385","5.654646873474121","5.654646873474121","5.654646873474121","2.508549213409424","2.508549213409424","2.508549213409424","0.4567120373249054","0.4567120373249054","0.4567120373249054"
"3419","8.004899978637695","8.004899978637695","8.004899978637695","2.4210495948791504","2.4210495948791504","2.4210495948791504","0.3554878234863281","0.3554878234863281","0.3554878234863281","12.00702953338623","12.00702953338623","12.00702953338623","3.2396774291992188","3.2396774291992188","3.2396774291992188","0.39378103613853455","0.39378103613853455","0.39378103613853455"
"3449","5.668322563171387","5.668322563171387","5.668322563171387","2.399857759475708","2.399857759475708","2.399857759475708","0.39775869250297546","0.39775869250297546","0.39775869250297546","8.686967849731445","8.686967849731445","8.686967849731445","2.995586395263672","2.995586395263672","2.995586395263672","0.46823155879974365","0.46823155879974365","0.46823155879974365"
"3479","9.770402908325195","9.770402908325195","9.770402908325195","2.650466203689575","2.650466203689575","2.650466203689575","0.39946264028549194","0.39946264028549194","0.39946264028549194","19.038185119628906","19.038185119628906","19.038185119628906","3.981196165084839","3.981196165084839","3.981196165084839","0.43401458859443665","0.43401458859443665","0.43401458859443665"
"3509","10.506214141845703","10.506214141845703","10.506214141845703","5.415428161621094","5.415428161621094","5.415428161621094","0.40038439631462097","0.40038439631462097","0.40038439631462097","19.38717269897461","19.38717269897461","19.38717269897461","8.637886047363281","8.637886047363281","8.637886047363281","0.4401479661464691","0.4401479661464691","0.4401479661464691"
