"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"2459","22.73542022705078","22.73542022705078","22.73542022705078","6.505995750427246","6.505995750427246","6.505995750427246","0.6548866033554077","0.6548866033554077","0.6548866033554077","28.01531219482422","28.01531219482422","28.01531219482422","8.9179048538208","8.9179048538208","8.9179048538208","0.6790345907211304","0.6790345907211304","0.6790345907211304"
"2489","24.076383590698242","24.076383590698242","24.076383590698242","7.074716567993164","7.074716567993164","7.074716567993164","0.6417433619499207","0.6417433619499207","0.6417433619499207","30.533849716186523","30.533849716186523","30.533849716186523","8.112374305725098","8.112374305725098","8.112374305725098","0.661245584487915","0.661245584487915","0.661245584487915"
"2519","25.162626266479492","25.162626266479492","25.162626266479492","8.025677680969238","8.025677680969238","8.025677680969238","0.5642585158348083","0.5642585158348083","0.5642585158348083","28.75123405456543","28.75123405456543","28.75123405456543","8.98010540008545","8.98010540008545","8.98010540008545","0.5831409096717834","0.5831409096717834","0.5831409096717834"
"2549","24.12839698791504","24.12839698791504","24.12839698791504","7.877553462982178","7.877553462982178","7.877553462982178","0.5661062598228455","0.5661062598228455","0.5661062598228455","32.58604049682617","32.58604049682617","32.58604049682617","8.257533073425293","8.257533073425293","8.257533073425293","0.6046545505523682","0.6046545505523682","0.6046545505523682"
"2579","20.110424041748047","20.110424041748047","20.110424041748047","9.073143005371094","9.073143005371094","9.073143005371094","0.6059700846672058","0.6059700846672058","0.6059700846672058","24.739362716674805","24.739362716674805","24.739362716674805","9.54654598236084","9.54654598236084","9.54654598236084","0.653928279876709","0.653928279876709","0.653928279876709"
"2609","18.115489959716797","18.115489959716797","18.115489959716797","6.135345458984375","6.135345458984375","6.135345458984375","0.6139023303985596","0.6139023303985596","0.6139023303985596","24.25962257385254","24.25962257385254","24.25962257385254","6.434523582458496","6.434523582458496","6.434523582458496","0.6668747663497925","0.6668747663497925","0.6668747663497925"
"2639","7.19766902923584","7.19766902923584","7.19766902923584","3.7652177810668945","3.7652177810668945","3.7652177810668945","0.4589553475379944","0.4589553475379944","0.4589553475379944","9.830866813659668","9.830866813659668","9.830866813659668","4.3761887550354","4.3761887550354","4.3761887550354","0.47420790791511536","0.47420790791511536","0.47420790791511536"
"2669","30.19241714477539","30.19241714477539","30.19241714477539","7.733293056488037","7.733293056488037","7.733293056488037","0.7359475493431091","0.7359475493431091","0.7359475493431091","35.598934173583984","35.598934173583984","35.598934173583984","9.106464385986328","9.106464385986328","9.106464385986328","0.7674418687820435","0.7674418687820435","0.7674418687820435"
"2699","26.866207122802734","26.866207122802734","26.866207122802734","7.591005802154541","7.591005802154541","7.591005802154541","0.5626484751701355","0.5626484751701355","0.5626484751701355","37.772178649902344","37.772178649902344","37.772178649902344","8.41487979888916","8.41487979888916","8.41487979888916","0.6130995154380798","0.6130995154380798","0.6130995154380798"
"2729","29.73871421813965","29.73871421813965","29.73871421813965","6.806447505950928","6.806447505950928","6.806447505950928","0.5071617960929871","0.5071617960929871","0.5071617960929871","39.36663818359375","39.36663818359375","39.36663818359375","7.928982257843018","7.928982257843018","7.928982257843018","0.5312302112579346","0.5312302112579346","0.5312302112579346"
"2759","12.55582332611084","12.55582332611084","12.55582332611084","4.974298000335693","4.974298000335693","4.974298000335693","0.5695907473564148","0.5695907473564148","0.5695907473564148","15.974032402038574","15.974032402038574","15.974032402038574","5.976036071777344","5.976036071777344","5.976036071777344","0.6060829162597656","0.6060829162597656","0.6060829162597656"
"2789","14.041037559509277","14.041037559509277","14.041037559509277","5.178893089294434","5.178893089294434","5.178893089294434","0.5369037985801697","0.5369037985801697","0.5369037985801697","18.94083023071289","18.94083023071289","18.94083023071289","6.885448932647705","6.885448932647705","6.885448932647705","0.5876055955886841","0.5876055955886841","0.5876055955886841"
"2819","9.859686851501465","9.859686851501465","9.859686851501465","3.132732391357422","3.132732391357422","3.132732391357422","0.39280036091804504","0.39280036091804504","0.39280036091804504","13.160893440246582","13.160893440246582","13.160893440246582","4.460283279418945","4.460283279418945","4.460283279418945","0.43224212527275085","0.43224212527275085","0.43224212527275085"
"2849","23.89131736755371","23.89131736755371","23.89131736755371","7.38796329498291","7.38796329498291","7.38796329498291","0.5247902870178223","0.5247902870178223","0.5247902870178223","32.89574432373047","32.89574432373047","32.89574432373047","7.979380130767822","7.979380130767822","7.979380130767822","0.5897658467292786","0.5897658467292786","0.5897658467292786"
"2879","18.730390548706055","18.730390548706055","18.730390548706055","8.913599014282227","8.913599014282227","8.913599014282227","0.5776732563972473","0.5776732563972473","0.5776732563972473","24.07929229736328","24.07929229736328","24.07929229736328","12.414464950561523","12.414464950561523","12.414464950561523","0.6432421803474426","0.6432421803474426","0.6432421803474426"
"2909","10.221985816955566","10.221985816955566","10.221985816955566","3.795666217803955","3.795666217803955","3.795666217803955","0.45905575156211853","0.45905575156211853","0.45905575156211853","13.624897003173828","13.624897003173828","13.624897003173828","5.014056205749512","5.014056205749512","5.014056205749512","0.48396170139312744","0.48396170139312744","0.48396170139312744"
"2939","6.135916709899902","6.135916709899902","6.135916709899902","3.242805004119873","3.242805004119873","3.242805004119873","0.4811103045940399","0.4811103045940399","0.4811103045940399","7.894010066986084","7.894010066986084","7.894010066986084","4.1814751625061035","4.1814751625061035","4.1814751625061035","0.5802873969078064","0.5802873969078064","0.5802873969078064"
"2969","13.30105209350586","13.30105209350586","13.30105209350586","26.9387149810791","26.9387149810791","26.9387149810791","0.47032561898231506","0.47032561898231506","0.47032561898231506","19.652381896972656","19.652381896972656","19.652381896972656","42.64564895629883","42.64564895629883","42.64564895629883","0.5411497354507446","0.5411497354507446","0.5411497354507446"
"2999","9.348758697509766","9.348758697509766","9.348758697509766","4.67425537109375","4.67425537109375","4.67425537109375","0.42074480652809143","0.42074480652809143","0.42074480652809143","14.270516395568848","14.270516395568848","14.270516395568848","4.48157262802124","4.48157262802124","4.48157262802124","0.4390001595020294","0.4390001595020294","0.4390001595020294"
"3029","17.514429092407227","17.514429092407227","17.514429092407227","24.696115493774414","24.696115493774414","24.696115493774414","0.4202389419078827","0.4202389419078827","0.4202389419078827","26.073095321655273","26.073095321655273","26.073095321655273","48.21422576904297","48.21422576904297","48.21422576904297","0.4668571650981903","0.4668571650981903","0.4668571650981903"
"3059","16.215681076049805","16.215681076049805","16.215681076049805","8.440814018249512","8.440814018249512","8.440814018249512","0.45128339529037476","0.45128339529037476","0.45128339529037476","23.135995864868164","23.135995864868164","23.135995864868164","5.815033912658691","5.815033912658691","5.815033912658691","0.5037069916725159","0.5037069916725159","0.5037069916725159"
"3089","6.075775146484375","6.075775146484375","6.075775146484375","2.821228265762329","2.821228265762329","2.821228265762329","0.47113800048828125","0.47113800048828125","0.47113800048828125","8.903564453125","8.903564453125","8.903564453125","3.5130257606506348","3.5130257606506348","3.5130257606506348","0.5240259766578674","0.5240259766578674","0.5240259766578674"
"3119","12.176827430725098","12.176827430725098","12.176827430725098","3.068326234817505","3.068326234817505","3.068326234817505","0.4146447777748108","0.4146447777748108","0.4146447777748108","17.723676681518555","17.723676681518555","17.723676681518555","4.247688293457031","4.247688293457031","4.247688293457031","0.4750840365886688","0.4750840365886688","0.4750840365886688"
"3149","5.595827579498291","5.595827579498291","5.595827579498291","2.387913465499878","2.387913465499878","2.387913465499878","0.4071110486984253","0.4071110486984253","0.4071110486984253","8.498126983642578","8.498126983642578","8.498126983642578","3.1446642875671387","3.1446642875671387","3.1446642875671387","0.46993356943130493","0.46993356943130493","0.46993356943130493"
"3179","8.598799705505371","8.598799705505371","8.598799705505371","2.8461074829101562","2.8461074829101562","2.8461074829101562","0.4538181722164154","0.4538181722164154","0.4538181722164154","15.16424560546875","15.16424560546875","15.16424560546875","3.631924629211426","3.631924629211426","3.631924629211426","0.5520118474960327","0.5520118474960327","0.5520118474960327"
"3209","10.083606719970703","10.083606719970703","10.083606719970703","3.162227153778076","3.162227153778076","3.162227153778076","0.4067462086677551","0.4067462086677551","0.4067462086677551","14.761282920837402","14.761282920837402","14.761282920837402","3.851297616958618","3.851297616958618","3.851297616958618","0.4209103286266327","0.4209103286266327","0.4209103286266327"
"3239","12.781923294067383","12.781923294067383","12.781923294067383","3.482984781265259","3.482984781265259","3.482984781265259","0.44601306319236755","0.44601306319236755","0.44601306319236755","19.243785858154297","19.243785858154297","19.243785858154297","4.728848934173584","4.728848934173584","4.728848934173584","0.5024158954620361","0.5024158954620361","0.5024158954620361"
"3269","7.3540849685668945","7.3540849685668945","7.3540849685668945","2.773280382156372","2.773280382156372","2.773280382156372","0.352080374956131","0.352080374956131","0.352080374956131","13.074760437011719","13.074760437011719","13.074760437011719","3.2892978191375732","3.2892978191375732","3.2892978191375732","0.3758123815059662","0.3758123815059662","0.3758123815059662"
"3299","8.784263610839844","8.784263610839844","8.784263610839844","3.4434869289398193","3.4434869289398193","3.4434869289398193","0.415073037147522","0.415073037147522","0.415073037147522","14.194429397583008","14.194429397583008","14.194429397583008","4.550868511199951","4.550868511199951","4.550868511199951","0.4812146723270416","0.4812146723270416","0.4812146723270416"
"3329","11.36273193359375","11.36273193359375","11.36273193359375","3.153160333633423","3.153160333633423","3.153160333633423","0.38486263155937195","0.38486263155937195","0.38486263155937195","20.326688766479492","20.326688766479492","20.326688766479492","4.543947219848633","4.543947219848633","4.543947219848633","0.3976760804653168","0.3976760804653168","0.3976760804653168"
"3359","17.04022979736328","17.04022979736328","17.04022979736328","3.496961832046509","3.496961832046509","3.496961832046509","0.42221900820732117","0.42221900820732117","0.42221900820732117","22.403133392333984","22.403133392333984","22.403133392333984","4.780037879943848","4.780037879943848","4.780037879943848","0.46841323375701904","0.46841323375701904","0.46841323375701904"
"3389","4.128851890563965","4.128851890563965","4.128851890563965","2.115499258041382","2.115499258041382","2.115499258041382","0.3692795932292938","0.3692795932292938","0.3692795932292938","5.64911413192749","5.64911413192749","5.64911413192749","2.5089125633239746","2.5089125633239746","2.5089125633239746","0.460924357175827","0.460924357175827","0.460924357175827"
"3419","8.000134468078613","8.000134468078613","8.000134468078613","2.4224395751953125","2.4224395751953125","2.4224395751953125","0.326945424079895","0.326945424079895","0.326945424079895","11.994763374328613","11.994763374328613","11.994763374328613","3.237765073776245","3.237765073776245","3.237765073776245","0.3986752927303314","0.3986752927303314","0.3986752927303314"
"3449","5.667564392089844","5.667564392089844","5.667564392089844","2.399873733520508","2.399873733520508","2.399873733520508","0.40483585000038147","0.40483585000038147","0.40483585000038147","8.670942306518555","8.670942306518555","8.670942306518555","2.993927478790283","2.993927478790283","2.993927478790283","0.4660535454750061","0.4660535454750061","0.4660535454750061"
"3479","9.762468338012695","9.762468338012695","9.762468338012695","2.6467208862304688","2.6467208862304688","2.6467208862304688","0.3802565038204193","0.3802565038204193","0.3802565038204193","19.056650161743164","19.056650161743164","19.056650161743164","3.9763543605804443","3.9763543605804443","3.9763543605804443","0.42860910296440125","0.42860910296440125","0.42860910296440125"
"3509","10.505155563354492","10.505155563354492","10.505155563354492","5.378374099731445","5.378374099731445","5.378374099731445","0.4037635028362274","0.4037635028362274","0.4037635028362274","19.401493072509766","19.401493072509766","19.401493072509766","8.651471138000488","8.651471138000488","8.651471138000488","0.4410485327243805","0.4410485327243805","0.4410485327243805"
