"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"2519","89.06745147705078","89.06745147705078","89.06745147705078","156.61219787597656","156.61219787597656","156.61219787597656","58.877567291259766","58.877567291259766","58.877567291259766","89.12786102294922","89.12786102294922","89.12786102294922","155.4586639404297","155.4586639404297","155.4586639404297","59.01288986206055","59.01288986206055","59.01288986206055"
"2549","89.8016357421875","89.8016357421875","89.8016357421875","158.85687255859375","158.85687255859375","158.85687255859375","57.18363952636719","57.18363952636719","57.18363952636719","89.74815368652344","89.74815368652344","89.74815368652344","157.56170654296875","157.56170654296875","157.56170654296875","57.14595031738281","57.14595031738281","57.14595031738281"
"2579","82.44108581542969","82.44108581542969","82.44108581542969","156.28575134277344","156.28575134277344","156.28575134277344","62.49095916748047","62.49095916748047","62.49095916748047","82.29671478271484","82.29671478271484","82.29671478271484","155.1139373779297","155.1139373779297","155.1139373779297","62.60542678833008","62.60542678833008","62.60542678833008"
"2609","85.90165710449219","85.90165710449219","85.90165710449219","159.42054748535156","159.42054748535156","159.42054748535156","69.56903839111328","69.56903839111328","69.56903839111328","85.8735122680664","85.8735122680664","85.8735122680664","158.05027770996094","158.05027770996094","158.05027770996094","69.70743560791016","69.70743560791016","69.70743560791016"
"2639","65.69305419921875","65.69305419921875","65.69305419921875","154.70970153808594","154.70970153808594","154.70970153808594","45.52374267578125","45.52374267578125","45.52374267578125","65.56874084472656","65.56874084472656","65.56874084472656","153.86561584472656","153.86561584472656","153.86561584472656","45.55268478393555","45.55268478393555","45.55268478393555"
"2669","103.78273010253906","103.78273010253906","103.78273010253906","181.3582000732422","181.3582000732422","181.3582000732422","82.35696411132812","82.35696411132812","82.35696411132812","103.59756469726562","103.59756469726562","103.59756469726562","179.87757873535156","179.87757873535156","179.87757873535156","82.22342681884766","82.22342681884766","82.22342681884766"
"2699","96.7437744140625","96.7437744140625","96.7437744140625","156.47418212890625","156.47418212890625","156.47418212890625","58.82368469238281","58.82368469238281","58.82368469238281","96.83457946777344","96.83457946777344","96.83457946777344","155.35556030273438","155.35556030273438","155.35556030273438","58.68734359741211","58.68734359741211","58.68734359741211"
"2729","104.40132904052734","104.40132904052734","104.40132904052734","148.20619201660156","148.20619201660156","148.20619201660156","50.09763717651367","50.09763717651367","50.09763717651367","104.34933471679688","104.34933471679688","104.34933471679688","147.22117614746094","147.22117614746094","147.22117614746094","50.09149932861328","50.09149932861328","50.09149932861328"
"2759","85.98222351074219","85.98222351074219","85.98222351074219","173.9480438232422","173.9480438232422","173.9480438232422","76.62681579589844","76.62681579589844","76.62681579589844","86.03736114501953","86.03736114501953","86.03736114501953","172.50643920898438","172.50643920898438","172.50643920898438","76.7128677368164","76.7128677368164","76.7128677368164"
"2789","79.34494018554688","79.34494018554688","79.34494018554688","162.86630249023438","162.86630249023438","162.86630249023438","60.17667770385742","60.17667770385742","60.17667770385742","79.2310562133789","79.2310562133789","79.2310562133789","161.81741333007812","161.81741333007812","161.81741333007812","60.171146392822266","60.171146392822266","60.171146392822266"
"2819","70.39170837402344","70.39170837402344","70.39170837402344","135.50103759765625","135.50103759765625","135.50103759765625","45.694149017333984","45.694149017333984","45.694149017333984","70.2349624633789","70.2349624633789","70.2349624633789","134.74490356445312","134.74490356445312","134.74490356445312","45.6265754699707","45.6265754699707","45.6265754699707"
"2849","90.83214569091797","90.83214569091797","90.83214569091797","152.85362243652344","152.85362243652344","152.85362243652344","56.03627014160156","56.03627014160156","56.03627014160156","90.82679748535156","90.82679748535156","90.82679748535156","152.06210327148438","152.06210327148438","152.06210327148438","56.071449279785156","56.071449279785156","56.071449279785156"
"2879","93.94982147216797","93.94982147216797","93.94982147216797","157.95314025878906","157.95314025878906","157.95314025878906","76.78093719482422","76.78093719482422","76.78093719482422","94.02099609375","94.02099609375","94.02099609375","157.08995056152344","157.08995056152344","157.08995056152344","77.00736999511719","77.00736999511719","77.00736999511719"
"2909","75.44053649902344","75.44053649902344","75.44053649902344","158.13743591308594","158.13743591308594","158.13743591308594","52.59580993652344","52.59580993652344","52.59580993652344","75.37737274169922","75.37737274169922","75.37737274169922","157.16796875","157.16796875","157.16796875","52.58698272705078","52.58698272705078","52.58698272705078"
"2939","72.02413177490234","72.02413177490234","72.02413177490234","160.17807006835938","160.17807006835938","160.17807006835938","60.94020462036133","60.94020462036133","60.94020462036133","71.97097778320312","71.97097778320312","71.97097778320312","159.11802673339844","159.11802673339844","159.11802673339844","60.8482551574707","60.8482551574707","60.8482551574707"
"2969","75.58985900878906","75.58985900878906","75.58985900878906","152.914306640625","152.914306640625","152.914306640625","54.51852035522461","54.51852035522461","54.51852035522461","75.529296875","75.529296875","75.529296875","151.8629150390625","151.8629150390625","151.8629150390625","54.35601806640625","54.35601806640625","54.35601806640625"
"2999","75.21602630615234","75.21602630615234","75.21602630615234","148.7738037109375","148.7738037109375","148.7738037109375","50.68476486206055","50.68476486206055","50.68476486206055","75.22000885009766","75.22000885009766","75.22000885009766","147.81527709960938","147.81527709960938","147.81527709960938","50.62864303588867","50.62864303588867","50.62864303588867"
"3029","74.17898559570312","74.17898559570312","74.17898559570312","149.77517700195312","149.77517700195312","149.77517700195312","57.26212692260742","57.26212692260742","57.26212692260742","74.08409881591797","74.08409881591797","74.08409881591797","149.4925537109375","149.4925537109375","149.4925537109375","57.09675216674805","57.09675216674805","57.09675216674805"
"3059","83.37468719482422","83.37468719482422","83.37468719482422","145.00059509277344","145.00059509277344","145.00059509277344","68.3282699584961","68.3282699584961","68.3282699584961","83.347412109375","83.347412109375","83.347412109375","143.84152221679688","143.84152221679688","143.84152221679688","68.57621765136719","68.57621765136719","68.57621765136719"
"3089","67.5681381225586","67.5681381225586","67.5681381225586","161.17372131347656","161.17372131347656","161.17372131347656","62.11004638671875","62.11004638671875","62.11004638671875","67.36231231689453","67.36231231689453","67.36231231689453","160.24244689941406","160.24244689941406","160.24244689941406","61.93655776977539","61.93655776977539","61.93655776977539"
"3119","81.40869140625","81.40869140625","81.40869140625","142.84017944335938","142.84017944335938","142.84017944335938","56.5941162109375","56.5941162109375","56.5941162109375","81.27937316894531","81.27937316894531","81.27937316894531","141.45054626464844","141.45054626464844","141.45054626464844","56.53305435180664","56.53305435180664","56.53305435180664"
"3149","62.07575225830078","62.07575225830078","62.07575225830078","148.8970947265625","148.8970947265625","148.8970947265625","54.12873458862305","54.12873458862305","54.12873458862305","61.9108772277832","61.9108772277832","61.9108772277832","148.01724243164062","148.01724243164062","148.01724243164062","53.99116897583008","53.99116897583008","53.99116897583008"
"3179","73.7823715209961","73.7823715209961","73.7823715209961","156.5556640625","156.5556640625","156.5556640625","72.73096466064453","72.73096466064453","72.73096466064453","73.6470718383789","73.6470718383789","73.6470718383789","155.48513793945312","155.48513793945312","155.48513793945312","72.68617248535156","72.68617248535156","72.68617248535156"
"3209","72.66764831542969","72.66764831542969","72.66764831542969","134.1328125","134.1328125","134.1328125","52.17283248901367","52.17283248901367","52.17283248901367","72.53109741210938","72.53109741210938","72.53109741210938","133.15737915039062","133.15737915039062","133.15737915039062","52.46000671386719","52.46000671386719","52.46000671386719"
"3239","87.87147521972656","87.87147521972656","87.87147521972656","155.6810302734375","155.6810302734375","155.6810302734375","59.51165771484375","59.51165771484375","59.51165771484375","88.0438232421875","88.0438232421875","88.0438232421875","154.43487548828125","154.43487548828125","154.43487548828125","59.47618865966797","59.47618865966797","59.47618865966797"
"3269","67.66698455810547","67.66698455810547","67.66698455810547","130.71205139160156","130.71205139160156","130.71205139160156","49.216331481933594","49.216331481933594","49.216331481933594","67.6559829711914","67.6559829711914","67.6559829711914","130.19757080078125","130.19757080078125","130.19757080078125","49.30764389038086","49.30764389038086","49.30764389038086"
"3299","72.82410430908203","72.82410430908203","72.82410430908203","154.4765625","154.4765625","154.4765625","63.34486770629883","63.34486770629883","63.34486770629883","72.73140716552734","72.73140716552734","72.73140716552734","153.90359497070312","153.90359497070312","153.90359497070312","63.281288146972656","63.281288146972656","63.281288146972656"
"3329","85.26061248779297","85.26061248779297","85.26061248779297","148.91168212890625","148.91168212890625","148.91168212890625","46.42671585083008","46.42671585083008","46.42671585083008","85.10968780517578","85.10968780517578","85.10968780517578","147.57630920410156","147.57630920410156","147.57630920410156","46.391414642333984","46.391414642333984","46.391414642333984"
"3359","94.78057098388672","94.78057098388672","94.78057098388672","147.7138214111328","147.7138214111328","147.7138214111328","57.31131362915039","57.31131362915039","57.31131362915039","94.74327850341797","94.74327850341797","94.74327850341797","146.78274536132812","146.78274536132812","146.78274536132812","57.118289947509766","57.118289947509766","57.118289947509766"
"3389","62.77629852294922","62.77629852294922","62.77629852294922","142.09288024902344","142.09288024902344","142.09288024902344","61.890594482421875","61.890594482421875","61.890594482421875","62.710350036621094","62.710350036621094","62.710350036621094","140.87454223632812","140.87454223632812","140.87454223632812","62.16035842895508","62.16035842895508","62.16035842895508"
"3419","72.7778091430664","72.7778091430664","72.7778091430664","158.4235382080078","158.4235382080078","158.4235382080078","52.57067108154297","52.57067108154297","52.57067108154297","72.75260162353516","72.75260162353516","72.75260162353516","157.8275604248047","157.8275604248047","157.8275604248047","52.44338607788086","52.44338607788086","52.44338607788086"
"3449","73.40933227539062","73.40933227539062","73.40933227539062","167.48793029785156","167.48793029785156","167.48793029785156","59.18130874633789","59.18130874633789","59.18130874633789","73.37909698486328","73.37909698486328","73.37909698486328","166.96334838867188","166.96334838867188","166.96334838867188","59.25014877319336","59.25014877319336","59.25014877319336"
"3479","81.72064971923828","81.72064971923828","81.72064971923828","155.31192016601562","155.31192016601562","155.31192016601562","61.10848617553711","61.10848617553711","61.10848617553711","81.66954040527344","81.66954040527344","81.66954040527344","154.4611053466797","154.4611053466797","154.4611053466797","61.16571044921875","61.16571044921875","61.16571044921875"
"3509","82.90719604492188","82.90719604492188","82.90719604492188","156.90052795410156","156.90052795410156","156.90052795410156","60.879310607910156","60.879310607910156","60.879310607910156","82.91124725341797","82.91124725341797","82.91124725341797","156.45089721679688","156.45089721679688","156.45089721679688","60.81896209716797","60.81896209716797","60.81896209716797"
"3539","74.50747680664062","74.50747680664062","74.50747680664062","151.6793975830078","151.6793975830078","151.6793975830078","50.52718734741211","50.52718734741211","50.52718734741211","74.34395599365234","74.34395599365234","74.34395599365234","150.84555053710938","150.84555053710938","150.84555053710938","50.44578170776367","50.44578170776367","50.44578170776367"
