"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TheStackJava - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackJava - losses/mse_loss__MAX"
"2459","4.502685070037842","4.502685070037842","4.502685070037842","5.614424228668213","5.614424228668213","5.614424228668213","2.410919427871704","2.410919427871704","2.410919427871704","5.40101957321167","5.40101957321167","5.40101957321167","4.420668125152588","4.420668125152588","4.420668125152588","2.3684489727020264","2.3684489727020264","2.3684489727020264"
"2489","3.584674596786499","3.584674596786499","3.584674596786499","2.6037750244140625","2.6037750244140625","2.6037750244140625","2.7540383338928223","2.7540383338928223","2.7540383338928223","4.372829914093018","4.372829914093018","4.372829914093018","3.0750362873077393","3.0750362873077393","3.0750362873077393","2.625201463699341","2.625201463699341","2.625201463699341"
"2519","3.8158562183380127","3.8158562183380127","3.8158562183380127","3.0299692153930664","3.0299692153930664","3.0299692153930664","2.337848424911499","2.337848424911499","2.337848424911499","4.859471797943115","4.859471797943115","4.859471797943115","3.6407036781311035","3.6407036781311035","3.6407036781311035","2.2729835510253906","2.2729835510253906","2.2729835510253906"
"2549","3.2448205947875977","3.2448205947875977","3.2448205947875977","2.7173805236816406","2.7173805236816406","2.7173805236816406","2.293600082397461","2.293600082397461","2.293600082397461","4.7252702713012695","4.7252702713012695","4.7252702713012695","3.5267786979675293","3.5267786979675293","3.5267786979675293","2.262700080871582","2.262700080871582","2.262700080871582"
"2579","3.014840602874756","3.014840602874756","3.014840602874756","4.67384147644043","4.67384147644043","4.67384147644043","2.6945149898529053","2.6945149898529053","2.6945149898529053","4.319062232971191","4.319062232971191","4.319062232971191","4.840585231781006","4.840585231781006","4.840585231781006","2.523148536682129","2.523148536682129","2.523148536682129"
"2609","3.2914347648620605","3.2914347648620605","3.2914347648620605","2.041710615158081","2.041710615158081","2.041710615158081","2.655714750289917","2.655714750289917","2.655714750289917","4.060135841369629","4.060135841369629","4.060135841369629","2.925909996032715","2.925909996032715","2.925909996032715","2.5800070762634277","2.5800070762634277","2.5800070762634277"
"2639","2.5115203857421875","2.5115203857421875","2.5115203857421875","2.389880895614624","2.389880895614624","2.389880895614624","1.8356374502182007","1.8356374502182007","1.8356374502182007","3.0600030422210693","3.0600030422210693","3.0600030422210693","3.1032402515411377","3.1032402515411377","3.1032402515411377","1.767628788948059","1.767628788948059","1.767628788948059"
"2669","3.812636613845825","3.812636613845825","3.812636613845825","4.079347610473633","4.079347610473633","4.079347610473633","2.7564914226531982","2.7564914226531982","2.7564914226531982","5.35052490234375","5.35052490234375","5.35052490234375","4.373677730560303","4.373677730560303","4.373677730560303","2.7294960021972656","2.7294960021972656","2.7294960021972656"
"2699","3.365921974182129","3.365921974182129","3.365921974182129","2.928210973739624","2.928210973739624","2.928210973739624","2.127419948577881","2.127419948577881","2.127419948577881","4.738617420196533","4.738617420196533","4.738617420196533","3.6161880493164062","3.6161880493164062","3.6161880493164062","2.1020255088806152","2.1020255088806152","2.1020255088806152"
"2729","3.3588192462921143","3.3588192462921143","3.3588192462921143","2.0596556663513184","2.0596556663513184","2.0596556663513184","1.826345682144165","1.826345682144165","1.826345682144165","4.692605495452881","4.692605495452881","4.692605495452881","2.590707540512085","2.590707540512085","2.590707540512085","1.7537034749984741","1.7537034749984741","1.7537034749984741"
"2759","3.2287211418151855","3.2287211418151855","3.2287211418151855","2.78708553314209","2.78708553314209","2.78708553314209","2.551454782485962","2.551454782485962","2.551454782485962","4.216065883636475","4.216065883636475","4.216065883636475","3.613302230834961","3.613302230834961","3.613302230834961","2.6843512058258057","2.6843512058258057","2.6843512058258057"
"2789","2.3114497661590576","2.3114497661590576","2.3114497661590576","2.1161508560180664","2.1161508560180664","2.1161508560180664","2.098942756652832","2.098942756652832","2.098942756652832","3.2347874641418457","3.2347874641418457","3.2347874641418457","3.4285106658935547","3.4285106658935547","3.4285106658935547","2.0265867710113525","2.0265867710113525","2.0265867710113525"
"2819","2.0175163745880127","2.0175163745880127","2.0175163745880127","1.4501152038574219","1.4501152038574219","1.4501152038574219","1.5777227878570557","1.5777227878570557","1.5777227878570557","3.137939929962158","3.137939929962158","3.137939929962158","2.3054022789001465","2.3054022789001465","2.3054022789001465","1.6270065307617188","1.6270065307617188","1.6270065307617188"
"2849","2.6470348834991455","2.6470348834991455","2.6470348834991455","2.8784422874450684","2.8784422874450684","2.8784422874450684","1.724690318107605","1.724690318107605","1.724690318107605","3.807323455810547","3.807323455810547","3.807323455810547","3.650902032852173","3.650902032852173","3.650902032852173","1.699302315711975","1.699302315711975","1.699302315711975"
"2879","2.8918724060058594","2.8918724060058594","2.8918724060058594","1.692995309829712","1.692995309829712","1.692995309829712","2.333601713180542","2.333601713180542","2.333601713180542","4.563662528991699","4.563662528991699","4.563662528991699","2.6359896659851074","2.6359896659851074","2.6359896659851074","2.2967147827148438","2.2967147827148438","2.2967147827148438"
"2909","2.3483049869537354","2.3483049869537354","2.3483049869537354","2.3218188285827637","2.3218188285827637","2.3218188285827637","1.7046408653259277","1.7046408653259277","1.7046408653259277","3.2508251667022705","3.2508251667022705","3.2508251667022705","3.63979172706604","3.63979172706604","3.63979172706604","1.693684697151184","1.693684697151184","1.693684697151184"
"2939","1.9922434091567993","1.9922434091567993","1.9922434091567993","1.4195029735565186","1.4195029735565186","1.4195029735565186","1.837380051612854","1.837380051612854","1.837380051612854","2.7979118824005127","2.7979118824005127","2.7979118824005127","2.5733494758605957","2.5733494758605957","2.5733494758605957","1.84096097946167","1.84096097946167","1.84096097946167"
"2969","2.467482328414917","2.467482328414917","2.467482328414917","1.9785300493240356","1.9785300493240356","1.9785300493240356","1.6062273979187012","1.6062273979187012","1.6062273979187012","3.244605541229248","3.244605541229248","3.244605541229248","2.924590587615967","2.924590587615967","2.924590587615967","1.6843711137771606","1.6843711137771606","1.6843711137771606"
"2999","1.8394041061401367","1.8394041061401367","1.8394041061401367","1.692039966583252","1.692039966583252","1.692039966583252","1.314862847328186","1.314862847328186","1.314862847328186","3.3651115894317627","3.3651115894317627","3.3651115894317627","2.583004951477051","2.583004951477051","2.583004951477051","1.3728487491607666","1.3728487491607666","1.3728487491607666"
"3029","1.9704110622406006","1.9704110622406006","1.9704110622406006","1.4828464984893799","1.4828464984893799","1.4828464984893799","1.6645318269729614","1.6645318269729614","1.6645318269729614","2.7794909477233887","2.7794909477233887","2.7794909477233887","2.5825579166412354","2.5825579166412354","2.5825579166412354","1.631868600845337","1.631868600845337","1.631868600845337"
"3059","2.0523390769958496","2.0523390769958496","2.0523390769958496","1.5163378715515137","1.5163378715515137","1.5163378715515137","1.891729712486267","1.891729712486267","1.891729712486267","3.5164058208465576","3.5164058208465576","3.5164058208465576","2.6184709072113037","2.6184709072113037","2.6184709072113037","2.0375895500183105","2.0375895500183105","2.0375895500183105"
"3089","1.6173679828643799","1.6173679828643799","1.6173679828643799","1.5213030576705933","1.5213030576705933","1.5213030576705933","1.709562063217163","1.709562063217163","1.709562063217163","2.405738115310669","2.405738115310669","2.405738115310669","2.3770670890808105","2.3770670890808105","2.3770670890808105","1.6970564126968384","1.6970564126968384","1.6970564126968384"
"3119","1.978110909461975","1.978110909461975","1.978110909461975","1.2818896770477295","1.2818896770477295","1.2818896770477295","1.4246958494186401","1.4246958494186401","1.4246958494186401","3.519322633743286","3.519322633743286","3.519322633743286","1.991544485092163","1.991544485092163","1.991544485092163","1.5333669185638428","1.5333669185638428","1.5333669185638428"
"3149","1.3791314363479614","1.3791314363479614","1.3791314363479614","0.9525033235549927","0.9525033235549927","0.9525033235549927","1.4947788715362549","1.4947788715362549","1.4947788715362549","1.9736799001693726","1.9736799001693726","1.9736799001693726","1.8706094026565552","1.8706094026565552","1.8706094026565552","1.7059416770935059","1.7059416770935059","1.7059416770935059"
"3179","1.6185473203659058","1.6185473203659058","1.6185473203659058","1.2247576713562012","1.2247576713562012","1.2247576713562012","1.8497740030288696","1.8497740030288696","1.8497740030288696","2.4664225578308105","2.4664225578308105","2.4664225578308105","3.006964683532715","3.006964683532715","3.006964683532715","2.2205002307891846","2.2205002307891846","2.2205002307891846"
"3209","1.8331551551818848","1.8331551551818848","1.8331551551818848","1.9382009506225586","1.9382009506225586","1.9382009506225586","1.308529019355774","1.308529019355774","1.308529019355774","3.048369884490967","3.048369884490967","3.048369884490967","2.792593240737915","2.792593240737915","2.792593240737915","1.635867714881897","1.635867714881897","1.635867714881897"
"3239","1.9131006002426147","1.9131006002426147","1.9131006002426147","0.9473979473114014","0.9473979473114014","0.9473979473114014","1.3989760875701904","1.3989760875701904","1.3989760875701904","2.935136318206787","2.935136318206787","2.935136318206787","1.9257274866104126","1.9257274866104126","1.9257274866104126","1.5007816553115845","1.5007816553115845","1.5007816553115845"
"3269","1.394169569015503","1.394169569015503","1.394169569015503","1.6393859386444092","1.6393859386444092","1.6393859386444092","1.1513859033584595","1.1513859033584595","1.1513859033584595","2.322500467300415","2.322500467300415","2.322500467300415","2.446857452392578","2.446857452392578","2.446857452392578","1.2725220918655396","1.2725220918655396","1.2725220918655396"
"3299","1.4676867723464966","1.4676867723464966","1.4676867723464966","1.0052956342697144","1.0052956342697144","1.0052956342697144","1.451215386390686","1.451215386390686","1.451215386390686","2.4734480381011963","2.4734480381011963","2.4734480381011963","2.254713535308838","2.254713535308838","2.254713535308838","1.591781735420227","1.591781735420227","1.591781735420227"
"3329","1.6402819156646729","1.6402819156646729","1.6402819156646729","1.26959228515625","1.26959228515625","1.26959228515625","1.1184329986572266","1.1184329986572266","1.1184329986572266","2.9399402141571045","2.9399402141571045","2.9399402141571045","2.290562391281128","2.290562391281128","2.290562391281128","1.2994024753570557","1.2994024753570557","1.2994024753570557"
"3359","1.8615905046463013","1.8615905046463013","1.8615905046463013","2.2729756832122803","2.2729756832122803","2.2729756832122803","1.2129101753234863","1.2129101753234863","1.2129101753234863","3.2186553478240967","3.2186553478240967","3.2186553478240967","2.9978930950164795","2.9978930950164795","2.9978930950164795","1.3413152694702148","1.3413152694702148","1.3413152694702148"
"3389","1.1390894651412964","1.1390894651412964","1.1390894651412964","1.997019648551941","1.997019648551941","1.997019648551941","1.3571898937225342","1.3571898937225342","1.3571898937225342","1.988297700881958","1.988297700881958","1.988297700881958","2.855597496032715","2.855597496032715","2.855597496032715","1.5011526346206665","1.5011526346206665","1.5011526346206665"
"3419","1.2085930109024048","1.2085930109024048","1.2085930109024048","6.765165328979492","6.765165328979492","6.765165328979492","1.5954257249832153","1.5954257249832153","1.5954257249832153","2.3851065635681152","2.3851065635681152","2.3851065635681152","5.342160701751709","5.342160701751709","5.342160701751709","1.3117729425430298","1.3117729425430298","1.3117729425430298"
"3449","1.2573274374008179","1.2573274374008179","1.2573274374008179","1.174500823020935","1.174500823020935","1.174500823020935","1.2562435865402222","1.2562435865402222","1.2562435865402222","2.206937551498413","2.206937551498413","2.206937551498413","2.7293143272399902","2.7293143272399902","2.7293143272399902","1.318892002105713","1.318892002105713","1.318892002105713"
"3479","1.384145736694336","1.384145736694336","1.384145736694336","1.0316216945648193","1.0316216945648193","1.0316216945648193","1.1646039485931396","1.1646039485931396","1.1646039485931396","2.446458339691162","2.446458339691162","2.446458339691162","2.2305173873901367","2.2305173873901367","2.2305173873901367","1.3070528507232666","1.3070528507232666","1.3070528507232666"
"3509","1.4684792757034302","1.4684792757034302","1.4684792757034302","1.6212801933288574","1.6212801933288574","1.6212801933288574","1.2778273820877075","1.2778273820877075","1.2778273820877075","2.6378495693206787","2.6378495693206787","2.6378495693206787","2.779226303100586","2.779226303100586","2.779226303100586","1.3346203565597534","1.3346203565597534","1.3346203565597534"
