"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TheStackPython - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TheStackPython - losses/mse_loss__MAX"
"2519","94.64580535888672","94.64580535888672","94.64580535888672","161.24217224121094","161.24217224121094","161.24217224121094","57.10067367553711","57.10067367553711","57.10067367553711","94.51048278808594","94.51048278808594","94.51048278808594","159.47547912597656","159.47547912597656","159.47547912597656","57.05570983886719","57.05570983886719","57.05570983886719"
"2549","94.24769592285156","94.24769592285156","94.24769592285156","147.23870849609375","147.23870849609375","147.23870849609375","58.12526321411133","58.12526321411133","58.12526321411133","94.2454605102539","94.2454605102539","94.2454605102539","145.7517547607422","145.7517547607422","145.7517547607422","58.28376007080078","58.28376007080078","58.28376007080078"
"2579","80.87834167480469","80.87834167480469","80.87834167480469","161.10960388183594","161.10960388183594","161.10960388183594","57.85132598876953","57.85132598876953","57.85132598876953","80.6266860961914","80.6266860961914","80.6266860961914","159.44374084472656","159.44374084472656","159.44374084472656","57.84563446044922","57.84563446044922","57.84563446044922"
"2609","91.26898193359375","91.26898193359375","91.26898193359375","164.1835479736328","164.1835479736328","164.1835479736328","54.11996078491211","54.11996078491211","54.11996078491211","91.1490249633789","91.1490249633789","91.1490249633789","162.3184356689453","162.3184356689453","162.3184356689453","54.241844177246094","54.241844177246094","54.241844177246094"
"2639","91.6912612915039","91.6912612915039","91.6912612915039","158.63685607910156","158.63685607910156","158.63685607910156","50.79548645019531","50.79548645019531","50.79548645019531","91.68312072753906","91.68312072753906","91.68312072753906","157.31741333007812","157.31741333007812","157.31741333007812","50.67544174194336","50.67544174194336","50.67544174194336"
"2669","102.96109771728516","102.96109771728516","102.96109771728516","166.00303649902344","166.00303649902344","166.00303649902344","60.41267395019531","60.41267395019531","60.41267395019531","102.99652099609375","102.99652099609375","102.99652099609375","164.37374877929688","164.37374877929688","164.37374877929688","60.524539947509766","60.524539947509766","60.524539947509766"
"2699","97.75242614746094","97.75242614746094","97.75242614746094","169.42250061035156","169.42250061035156","169.42250061035156","53.75981140136719","53.75981140136719","53.75981140136719","97.64622497558594","97.64622497558594","97.64622497558594","167.933349609375","167.933349609375","167.933349609375","53.74059295654297","53.74059295654297","53.74059295654297"
"2729","123.8048095703125","123.8048095703125","123.8048095703125","170.26107788085938","170.26107788085938","170.26107788085938","66.83040618896484","66.83040618896484","66.83040618896484","123.9169921875","123.9169921875","123.9169921875","168.65663146972656","168.65663146972656","168.65663146972656","66.86071014404297","66.86071014404297","66.86071014404297"
"2759","97.82596588134766","97.82596588134766","97.82596588134766","171.8563995361328","171.8563995361328","171.8563995361328","64.45426177978516","64.45426177978516","64.45426177978516","97.80033874511719","97.80033874511719","97.80033874511719","170.5240936279297","170.5240936279297","170.5240936279297","64.33650970458984","64.33650970458984","64.33650970458984"
"2789","84.39259338378906","84.39259338378906","84.39259338378906","152.90432739257812","152.90432739257812","152.90432739257812","55.555908203125","55.555908203125","55.555908203125","84.30236053466797","84.30236053466797","84.30236053466797","151.45785522460938","151.45785522460938","151.45785522460938","55.61083984375","55.61083984375","55.61083984375"
"2819","93.4129638671875","93.4129638671875","93.4129638671875","156.80807495117188","156.80807495117188","156.80807495117188","62.1325569152832","62.1325569152832","62.1325569152832","93.37252807617188","93.37252807617188","93.37252807617188","155.61727905273438","155.61727905273438","155.61727905273438","62.0374870300293","62.0374870300293","62.0374870300293"
"2849","105.60261535644531","105.60261535644531","105.60261535644531","155.32681274414062","155.32681274414062","155.32681274414062","48.233646392822266","48.233646392822266","48.233646392822266","105.62947845458984","105.62947845458984","105.62947845458984","153.57020568847656","153.57020568847656","153.57020568847656","47.9702033996582","47.9702033996582","47.9702033996582"
"2879","89.96866607666016","89.96866607666016","89.96866607666016","161.25927734375","161.25927734375","161.25927734375","76.19230651855469","76.19230651855469","76.19230651855469","89.94549560546875","89.94549560546875","89.94549560546875","159.92611694335938","159.92611694335938","159.92611694335938","76.2548828125","76.2548828125","76.2548828125"
"2909","79.47883605957031","79.47883605957031","79.47883605957031","155.46954345703125","155.46954345703125","155.46954345703125","46.433021545410156","46.433021545410156","46.433021545410156","79.3636703491211","79.3636703491211","79.3636703491211","153.90899658203125","153.90899658203125","153.90899658203125","46.462684631347656","46.462684631347656","46.462684631347656"
"2939","70.08427429199219","70.08427429199219","70.08427429199219","158.39114379882812","158.39114379882812","158.39114379882812","58.46197509765625","58.46197509765625","58.46197509765625","69.92082214355469","69.92082214355469","69.92082214355469","157.04661560058594","157.04661560058594","157.04661560058594","58.43271255493164","58.43271255493164","58.43271255493164"
"2969","76.2117691040039","76.2117691040039","76.2117691040039","148.9422607421875","148.9422607421875","148.9422607421875","59.40890121459961","59.40890121459961","59.40890121459961","76.00017547607422","76.00017547607422","76.00017547607422","147.2491912841797","147.2491912841797","147.2491912841797","59.46316146850586","59.46316146850586","59.46316146850586"
"2999","71.69551849365234","71.69551849365234","71.69551849365234","144.5297393798828","144.5297393798828","144.5297393798828","47.348670959472656","47.348670959472656","47.348670959472656","71.50125122070312","71.50125122070312","71.50125122070312","143.1503448486328","143.1503448486328","143.1503448486328","47.23837661743164","47.23837661743164","47.23837661743164"
"3029","72.2122802734375","72.2122802734375","72.2122802734375","144.697998046875","144.697998046875","144.697998046875","51.62683868408203","51.62683868408203","51.62683868408203","72.13917541503906","72.13917541503906","72.13917541503906","143.35092163085938","143.35092163085938","143.35092163085938","51.47564697265625","51.47564697265625","51.47564697265625"
"3059","92.1021499633789","92.1021499633789","92.1021499633789","171.1457061767578","171.1457061767578","171.1457061767578","55.839481353759766","55.839481353759766","55.839481353759766","91.79046630859375","91.79046630859375","91.79046630859375","169.97593688964844","169.97593688964844","169.97593688964844","55.96427917480469","55.96427917480469","55.96427917480469"
"3089","78.55977630615234","78.55977630615234","78.55977630615234","152.83517456054688","152.83517456054688","152.83517456054688","55.20168685913086","55.20168685913086","55.20168685913086","78.42131042480469","78.42131042480469","78.42131042480469","151.22256469726562","151.22256469726562","151.22256469726562","55.190574645996094","55.190574645996094","55.190574645996094"
"3119","81.01902770996094","81.01902770996094","81.01902770996094","141.31637573242188","141.31637573242188","141.31637573242188","57.85633850097656","57.85633850097656","57.85633850097656","81.12384796142578","81.12384796142578","81.12384796142578","140.21339416503906","140.21339416503906","140.21339416503906","57.795379638671875","57.795379638671875","57.795379638671875"
"3149","80.50403594970703","80.50403594970703","80.50403594970703","155.58676147460938","155.58676147460938","155.58676147460938","54.43259811401367","54.43259811401367","54.43259811401367","80.42262268066406","80.42262268066406","80.42262268066406","154.41354370117188","154.41354370117188","154.41354370117188","54.54194259643555","54.54194259643555","54.54194259643555"
"3179","71.74099731445312","71.74099731445312","71.74099731445312","145.18624877929688","145.18624877929688","145.18624877929688","46.18992233276367","46.18992233276367","46.18992233276367","71.63068389892578","71.63068389892578","71.63068389892578","143.55580139160156","143.55580139160156","143.55580139160156","46.10411071777344","46.10411071777344","46.10411071777344"
"3209","83.02775573730469","83.02775573730469","83.02775573730469","135.68948364257812","135.68948364257812","135.68948364257812","49.82238006591797","49.82238006591797","49.82238006591797","82.88875579833984","82.88875579833984","82.88875579833984","134.67286682128906","134.67286682128906","134.67286682128906","49.70927810668945","49.70927810668945","49.70927810668945"
"3239","98.5369873046875","98.5369873046875","98.5369873046875","172.6830291748047","172.6830291748047","172.6830291748047","53.51332092285156","53.51332092285156","53.51332092285156","98.64664459228516","98.64664459228516","98.64664459228516","171.59999084472656","171.59999084472656","171.59999084472656","53.65987777709961","53.65987777709961","53.65987777709961"
"3269","91.17607116699219","91.17607116699219","91.17607116699219","150.43991088867188","150.43991088867188","150.43991088867188","59.73360061645508","59.73360061645508","59.73360061645508","90.91456604003906","90.91456604003906","90.91456604003906","148.81068420410156","148.81068420410156","148.81068420410156","59.47142791748047","59.47142791748047","59.47142791748047"
"3299","87.40586853027344","87.40586853027344","87.40586853027344","171.18319702148438","171.18319702148438","171.18319702148438","61.14537811279297","61.14537811279297","61.14537811279297","87.4140396118164","87.4140396118164","87.4140396118164","170.0683135986328","170.0683135986328","170.0683135986328","60.992431640625","60.992431640625","60.992431640625"
"3329","84.06620025634766","84.06620025634766","84.06620025634766","149.70071411132812","149.70071411132812","149.70071411132812","54.69368362426758","54.69368362426758","54.69368362426758","83.98690032958984","83.98690032958984","83.98690032958984","148.4225616455078","148.4225616455078","148.4225616455078","54.53434753417969","54.53434753417969","54.53434753417969"
"3359","88.04988861083984","88.04988861083984","88.04988861083984","156.35464477539062","156.35464477539062","156.35464477539062","52.03057098388672","52.03057098388672","52.03057098388672","88.03095245361328","88.03095245361328","88.03095245361328","155.14710998535156","155.14710998535156","155.14710998535156","52.177162170410156","52.177162170410156","52.177162170410156"
"3389","69.65225982666016","69.65225982666016","69.65225982666016","150.47108459472656","150.47108459472656","150.47108459472656","46.98027801513672","46.98027801513672","46.98027801513672","69.68763732910156","69.68763732910156","69.68763732910156","148.88832092285156","148.88832092285156","148.88832092285156","46.82820129394531","46.82820129394531","46.82820129394531"
"3419","80.21416473388672","80.21416473388672","80.21416473388672","151.8972930908203","151.8972930908203","151.8972930908203","50.23066329956055","50.23066329956055","50.23066329956055","80.14109802246094","80.14109802246094","80.14109802246094","150.54498291015625","150.54498291015625","150.54498291015625","50.46870803833008","50.46870803833008","50.46870803833008"
"3449","84.15333557128906","84.15333557128906","84.15333557128906","155.94873046875","155.94873046875","155.94873046875","59.24805450439453","59.24805450439453","59.24805450439453","84.1659164428711","84.1659164428711","84.1659164428711","154.54847717285156","154.54847717285156","154.54847717285156","59.31999969482422","59.31999969482422","59.31999969482422"
"3479","70.91829681396484","70.91829681396484","70.91829681396484","133.6317596435547","133.6317596435547","133.6317596435547","33.37004089355469","33.37004089355469","33.37004089355469","70.77357482910156","70.77357482910156","70.77357482910156","132.72227478027344","132.72227478027344","132.72227478027344","33.134010314941406","33.134010314941406","33.134010314941406"
"3509","86.951171875","86.951171875","86.951171875","154.23377990722656","154.23377990722656","154.23377990722656","47.16067123413086","47.16067123413086","47.16067123413086","86.86111450195312","86.86111450195312","86.86111450195312","153.3693389892578","153.3693389892578","153.3693389892578","47.06296920776367","47.06296920776367","47.06296920776367"
